BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
SMAL,2022-01-17,Сбербанк,SBER,50,23339.2,260.14,247.04,269.98,,254.33,260.02,92,,,,0.0,0.0,0.0,0,3,SUR,-0.38
TQBR,2022-01-17,Сбербанк,SBER,406775,63249791802.6,262.15,247.0,264.01,257.1,254.33,257.78,248689250,253.17,253.17,257.1,50040023325.1,50040023325.1,50040023325.1,0,3,SUR,-1.23
SMAL,2022-01-18,Сбербанк,SBER,74,44541.31,257.06,227.78,274.96,,239.14,238.97,186,,,,0.0,0.0,0.0,0,3,SUR,-8.1
TQBR,2022-01-18,Сбербанк,SBER,677768,115765833652.0,258.8,228.09,259.39,231.0,239.14,234.7,484056480,239.03,239.03,231.0,100188470233.5,100188470233.5,100188470233.5,0,3,SUR,-8.95
SMAL,2022-01-19,Сбербанк,SBER,28,19735.33,225.0,220.01,249.88,,239.98,247.0,82,,,,0.0,0.0,0.0,0,3,SUR,3.36
TQBR,2022-01-19,Сбербанк,SBER,553537,86623311717.5,232.9,221.03,249.0,241.39,239.98,244.86,360958990,242.8,242.8,241.39,66405571417.4,66405571417.4,66405571417.4,0,3,SUR,4.33
SMAL,2022-01-20,Сбербанк,SBER,26,18292.84,249.0,240.8,264.97,,251.75,253.63,73,,,,0.0,0.0,0.0,0,3,SUR,2.68
TQBR,2022-01-20,Сбербанк,SBER,495344,82793764163.4,244.17,240.01,263.0,260.0,251.75,254.61,329113650,251.09,251.09,260.0,65267605404.8,65267605404.8,65267605404.8,0,3,SUR,3.98
SMAL,2022-01-21,Сбербанк,SBER,23,15499.64,250.0,244.79,263.77,,251.54,244.89,62,,,,0.0,0.0,0.0,0,3,SUR,-3.45
TQBR,2022-01-21,Сбербанк,SBER,393980,74378247142.4,252.99,246.0,259.08,246.85,251.54,246.9,295690670,251.74,251.74,246.85,62737204693.4,62737204693.4,62737204693.4,0,3,SUR,-3.03
SMAL,2022-01-24,Сбербанк,SBER,45,26121.87,246.0,225.04,254.49,,235.14,235.0,111,,,,0.0,0.0,0.0,0,3,SUR,-4.04
TQBR,2022-01-24,Сбербанк,SBER,506381,76615666498.0,246.51,226.0,249.88,234.82,235.14,236.97,325829650,234.6,234.6,234.82,64569624013.8,64569624013.8,64569624013.8,0,3,SUR,-4.02
SMAL,2022-01-25,Сбербанк,SBER,31,21182.55,239.99,231.5,243.0,,237.1,236.93,89,,,,0.0,0.0,0.0,0,3,SUR,0.82
TQBR,2022-01-25,Сбербанк,SBER,336890,55146749879.2,237.0,231.0,243.55,231.7,237.1,239.59,232596970,236.85,236.85,231.7,39323781945.2,39323781945.2,39323781945.2,0,3,SUR,1.11
SMAL,2022-01-26,Сбербанк,SBER,28,30001.22,236.87,231.06,245.42,,238.78,236.78,124,,,,0.0,0.0,0.0,0,3,SUR,-0.06
TQBR,2022-01-26,Сбербанк,SBER,339946,53688065880.5,240.5,233.3,245.17,239.28,238.78,236.9,224840650,238.69,238.69,239.28,40529564922.0,40529564922.0,40529564922.0,0,3,SUR,-1.12
SMAL,2022-01-27,Сбербанк,SBER,15,11240.61,234.01,234.01,257.9,,249.22,254.29,46,,,,0.0,0.0,0.0,0,3,SUR,7.4
TQBR,2022-01-27,Сбербанк,SBER,428403,75092074862.5,235.0,233.1,260.0,253.0,249.22,254.29,301306340,249.61,249.61,253.0,65351109257.0,65351109257.0,65351109257.0,0,3,SUR,7.34
SMAL,2022-01-28,Сбербанк,SBER,22,11887.76,264.74,250.97,264.74,,257.29,260.0,46,,,,0.0,0.0,0.0,0,3,SUR,2.25
TQBR,2022-01-28,Сбербанк,SBER,295038,52531847944.2,255.87,252.02,262.0,257.28,257.29,257.82,204180270,256.85,256.85,257.28,40377953544.4,40377953544.4,40377953544.4,0,3,SUR,1.39
SMAL,2022-01-31,Сбербанк,SBER,19,10344.1,279.82,260.88,279.82,,265.34,266.0,39,,,,0.0,0.0,0.0,0,3,SUR,2.31
TQBR,2022-01-31,Сбербанк,SBER,274032,41439465846.6,258.98,258.81,269.6,264.5,265.34,269.42,156175080,265.69,265.69,264.5,32679455700.2,32679455700.2,32679455700.2,0,3,SUR,4.5
SMAL,2022-02-01,Сбербанк,SBER,22,16510.49,272.0,259.02,272.0,,265.65,263.0,63,,,,0.0,0.0,0.0,0,3,SUR,-1.13
TQBR,2022-02-01,Сбербанк,SBER,269343,45265999275.4,269.72,260.56,273.1,262.6,265.65,264.7,170396140,264.83,264.83,262.6,32344117188.2,32344117188.2,32344117188.2,0,3,SUR,-1.75
SMAL,2022-02-02,Сбербанк,SBER,22,16772.44,273.87,257.0,273.87,,260.06,261.96,64,,,,0.0,0.0,0.0,0,3,SUR,-0.4
TQBR,2022-02-02,Сбербанк,SBER,270268,44266555958.2,265.88,254.52,266.91,258.64,260.06,261.0,170215080,259.79,259.79,258.64,37064292028.9,37064292028.9,37064292028.9,0,3,SUR,-1.4
SMAL,2022-02-03,Сбербанк,SBER,15,14167.2,274.99,250.51,274.99,,253.11,252.0,55,,,,0.0,0.0,0.0,0,3,SUR,-3.8
TQBR,2022-02-03,Сбербанк,SBER,235076,38264109218.8,258.45,250.06,259.87,252.71,253.11,250.79,151173100,252.72,252.72,252.71,30931260985.2,30931260985.2,30931260985.2,0,3,SUR,-3.91
SMAL,2022-02-04,Сбербанк,SBER,8,5073.78,252.78,251.79,259.77,,255.56,257.97,20,,,,0.0,0.0,0.0,0,3,SUR,2.37
TQBR,2022-02-04,Сбербанк,SBER,196824,32465015937.6,251.99,251.91,259.74,254.22,255.56,256.53,127035170,255.73,255.73,254.22,26788599964.4,26788599964.4,26788599964.4,0,3,SUR,2.29
SMAL,2022-02-07,Сбербанк,SBER,9,4564.45,259.99,250.79,260.0,,256.87,260.0,18,,,,0.0,0.0,0.0,0,3,SUR,0.79
TQBR,2022-02-07,Сбербанк,SBER,154080,21984857622.9,256.99,253.52,260.53,256.69,256.87,257.61,85586640,256.91,256.91,256.69,17906039034.4,17906039034.4,17906039034.4,0,3,SUR,0.42
SMAL,2022-02-08,Сбербанк,SBER,11,9978.77,257.61,256.79,268.9,,265.02,268.9,38,,,,0.0,0.0,0.0,0,3,SUR,3.42
TQBR,2022-02-08,Сбербанк,SBER,242310,42797055854.6,257.6,256.52,269.9,269.05,265.02,269.8,161506220,265.04,265.04,269.05,37295944737.1,37295944737.1,37295944737.1,0,3,SUR,4.73
SMAL,2022-02-09,Сбербанк,SBER,29,16896.45,275.78,269.06,279.99,,276.79,279.86,61,,,,0.0,0.0,0.0,0,3,SUR,4.08
TQBR,2022-02-09,Сбербанк,SBER,277965,53580134334.3,270.01,270.0,279.71,279.37,276.79,279.09,193575010,277.22,277.22,279.37,41438568888.8,41438568888.8,41438568888.8,0,3,SUR,3.44
SMAL,2022-02-10,Сбербанк,SBER,23,10804.45,272.55,272.55,284.75,,277.38,281.69,39,,,,0.0,0.0,0.0,0,3,SUR,0.65
TQBR,2022-02-10,Сбербанк,SBER,254622,49971152910.0,279.2,273.67,282.3,278.9,277.38,275.2,180148360,277.45,277.45,278.9,38853259513.9,38853259513.9,38853259513.9,0,3,SUR,-1.39
SMAL,2022-02-11,Сбербанк,SBER,34,22812.31,269.06,262.67,285.98,,267.35,262.67,85,,,,0.0,0.0,0.0,0,3,SUR,-6.75
TQBR,2022-02-11,Сбербанк,SBER,350064,57202046478.0,274.9,259.61,275.87,266.6,267.35,260.83,213954390,268.19,268.19,266.6,39025985189.9,39025985189.9,39025985189.9,0,3,SUR,-5.22
SMAL,2022-02-14,Сбербанк,SBER,25,15436.47,253.71,245.03,265.77,,252.85,253.12,61,,,,0.0,0.0,0.0,0,3,SUR,-3.64
TQBR,2022-02-14,Сбербанк,SBER,527497,90439846224.3,256.69,245.1,259.5,255.67,252.85,256.7,357654570,252.54,252.54,255.67,64676284126.7,64676284126.7,64676284126.7,0,3,SUR,-1.58
SMAL,2022-02-15,Сбербанк,SBER,16,6989.21,268.77,260.88,273.0,,267.15,272.98,26,,,,0.0,0.0,0.0,0,3,SUR,7.85
TQBR,2022-02-15,Сбербанк,SBER,380735,72536855943.8,257.89,257.51,274.0,270.21,267.15,274.0,271518670,267.49,267.49,270.21,55980155490.1,55980155490.1,55980155490.1,0,3,SUR,6.74
SMAL,2022-02-16,Сбербанк,SBER,11,5300.15,276.79,275.0,282.5,,277.43,280.98,19,,,,0.0,0.0,0.0,0,3,SUR,2.93
TQBR,2022-02-16,Сбербанк,SBER,286459,54327320546.5,276.88,274.15,281.0,277.49,277.43,277.78,195822410,277.3,277.3,277.49,41267731887.0,41267731887.0,41267731887.0,0,3,SUR,1.38
SMAL,2022-02-17,Сбербанк,SBER,34,18510.19,273.2,260.78,282.5,,265.71,261.54,69,,,,0.0,0.0,0.0,0,3,SUR,-6.92
TQBR,2022-02-17,Сбербанк,SBER,383498,69639981675.4,277.0,259.36,277.0,261.05,265.71,260.58,262088700,264.94,264.94,261.05,49067303435.4,49067303435.4,49067303435.4,0,3,SUR,-6.19
SMAL,2022-02-18,Сбербанк,SBER,25,12707.57,282.5,246.0,282.5,,255.14,251.1,49,,,,0.0,0.0,0.0,0,3,SUR,-3.99
TQBR,2022-02-18,Сбербанк,SBER,413568,69033777422.6,262.13,245.0,267.0,249.0,255.14,250.28,270594740,255.51,255.51,249.0,47993368510.5,47993368510.5,47993368510.5,0,3,SUR,-3.95
SMAL,2022-02-21,Сбербанк,SBER,103,48682.37,250.28,186.0,259.99,,219.98,187.0,216,,,,0.0,0.0,0.0,0,3,SUR,-25.53
TQBR,2022-02-21,Сбербанк,SBER,1559658,238583656296.9,249.15,184.3,258.32,208.0,219.98,201.0,1084508440,224.89,224.89,208.0,165379435581.7,165379435581.7,165379435581.7,0,3,SUR,-19.69
SMAL,2022-02-22,Сбербанк,SBER,74,32518.99,199.98,182.1,218.0,,199.43,206.08,165,,,,0.0,0.0,0.0,0,3,SUR,10.2
TQBR,2022-02-22,Сбербанк,SBER,1318241,188663299795.8,198.72,182.03,219.9,211.0,199.43,208.53,946020570,198.1,198.1,211.0,129573514513.5,129573514513.5,129573514513.5,0,3,SUR,3.75
TQBR,2022-02-23,Сбербанк,SBER,0,0.0,,,,208.38,,,0,198.1,211.0,208.38,129573514513.5,567590.0,129573514513.5,0,3,SUR,
SMAL,2022-02-24,Сбербанк,SBER,150,42627.8,180.0,88.69,190.0,,118.5,135.0,332,,,,0.0,0.0,0.0,0,3,SUR,-34.49
TQBR,2022-02-24,Сбербанк,SBER,1302855,98281399197.4,187.54,89.59,187.54,112.5,118.5,132.18,829355880,111.64,111.64,112.5,65333793046.01,65333793046.01,65333793046.01,0,3,SUR,-36.61
SMAL,2022-02-25,Сбербанк,SBER,68,21844.5,159.98,117.0,163.78,,130.63,130.0,167,,,,0.0,0.0,0.0,0,3,SUR,-3.7
TQBR,2022-02-25,Сбербанк,SBER,670554,51769813725.2,123.75,115.11,152.89,130.5,130.63,131.12,396287150,130.73,130.73,130.5,46316051770.3,46316051770.3,46316051770.3,0,3,SUR,-0.8
TQBR,2022-02-28,Сбербанк,SBER,0,0.0,,,,130.72,,,0,130.73,130.5,130.72,46316051770.3,1663875.0,46316051770.3,0,3,SUR,
TQBR,2022-03-01,Сбербанк,SBER,0,0.0,,,,130.72,,,0,130.73,130.5,130.72,46316051770.3,1663875.0,46316051770.3,0,3,SUR,
TQBR,2022-03-02,Сбербанк,SBER,0,0.0,,,,130.72,,,0,118.84,130.5,130.72,111649844816.31,1663875.0,111649844816.31,0,3,SUR,
TQBR,2022-03-03,Сбербанк,SBER,0,0.0,,,,130.72,,,0,130.73,130.5,130.72,46316051770.3,1663875.0,46316051770.3,0,3,SUR,
TQBR,2022-03-04,Сбербанк,SBER,0,0.0,,,,130.72,,,0,174.59,130.5,130.72,407000000000.0,1663875.0,407000000000.0,0,3,SUR,
TQBR,2022-03-09,Сбербанк,SBER,0,0.0,,,,130.72,,,0,151.37,130.5,130.72,241223359329.81,1663875.0,241223359329.81,0,3,SUR,
TQBR,2022-03-10,Сбербанк,SBER,0,0.0,,,,130.72,,,0,118.84,130.5,130.72,111649844816.31,1663875.0,111649844816.31,0,3,SUR,
TQBR,2022-03-11,Сбербанк,SBER,0,0.0,,,,130.72,,,0,118.84,130.5,130.72,111649844816.31,1663875.0,111649844816.31,0,3,SUR,
TQBR,2022-03-14,Сбербанк,SBER,0,0.0,,,,130.72,,,0,130.73,130.5,130.72,46316051770.3,1663875.0,46316051770.3,0,3,SUR,
TQBR,2022-03-15,Сбербанк,SBER,0,0.0,,,,130.72,,,0,,130.5,130.72,0.0,1663875.0,0.0,0,3,SUR,
TQBR,2022-03-16,Сбербанк,SBER,0,0.0,,,,130.72,,,0,,130.5,130.72,0.0,1663875.0,0.0,0,3,SUR,
TQBR,2022-03-17,Сбербанк,SBER,0,0.0,,,,130.72,,,0,,130.5,130.72,0.0,1663875.0,0.0,0,3,SUR,
TQBR,2022-03-18,Сбербанк,SBER,0,0.0,,,,130.72,,,0,,130.5,130.72,0.0,1663875.0,0.0,0,3,SUR,
TQBR,2022-03-21,Сбербанк,SBER,0,0.0,,,,130.72,,,0,,130.5,130.72,0.0,1663875.0,0.0,0,3,SUR,
TQBR,2022-03-22,Сбербанк,SBER,0,0.0,,,,130.72,,,0,,130.5,130.72,0.0,1663875.0,0.0,0,3,SUR,
TQBR,2022-03-23,Сбербанк,SBER,0,0.0,,,,130.72,,,0,,130.5,130.72,0.0,1663875.0,0.0,0,3,SUR,
SMAL,2022-03-24,Сбербанк,SBER,86,26832.63,135.0,135.0,165.75,,142.04,145.97,181,,,,0.0,0.0,0.0,0,3,SUR,12.28
TQBR,2022-03-24,Сбербанк,SBER,421005,22692069361.4,131.0,130.15,156.2,136.24,142.04,136.24,159464350,142.3,142.3,136.24,22692069361.4,22692069361.4,22692069361.4,0,3,SUR,3.9
SMAL,2022-03-25,Сбербанк,SBER,40,10671.88,155.97,128.51,159.86,,133.97,129.01,80,,,,0.0,0.0,0.0,0,3,SUR,-11.62
TQBR,2022-03-25,Сбербанк,SBER,165778,7725368187.0,137.0,128.2,147.0,131.5,133.97,131.5,57662950,133.97,133.97,131.5,7725368187.0,7725368187.0,7725368187.0,0,3,SUR,-3.48
SMAL,2022-03-28,Сбербанк,SBER,23,8918.24,130.0,124.51,134.97,,126.58,126.0,70,,,,0.0,0.0,0.0,0,3,SUR,-2.33
TQBR,2022-03-28,Сбербанк,SBER,121793,4203874797.0,130.6,125.0,131.47,125.0,126.58,125.0,33212430,126.58,126.58,125.0,4203874797.0,4203874797.0,4203874797.0,0,3,SUR,-4.94
SMAL,2022-03-29,Сбербанк,SBER,18,7712.37,130.0,125.01,136.5,,130.88,127.0,59,,,,0.0,0.0,0.0,0,3,SUR,0.79
TQBR,2022-03-29,Сбербанк,SBER,184608,9470337365.6,126.16,122.0,137.57,128.77,130.88,128.77,72338740,130.92,130.92,128.77,9470337365.6,9470337365.6,9470337365.6,0,3,SUR,3.02
SMAL,2022-03-30,Сбербанк,SBER,23,7286.24,130.02,130.02,135.99,,133.26,133.0,55,,,,0.0,0.0,0.0,0,3,SUR,4.72
SPEQ,2022-03-30,Сбербанк,SBER,1389,2998954368.0,131.22,131.22,131.22,,,131.22,22854400,,,,0.0,0.0,0.0,0,3,SUR,-55.96
TQBR,2022-03-30,Сбербанк,SBER,102479,4754053635.4,136.89,131.11,138.4,134.6,133.26,134.6,35675450,133.26,133.26,134.6,4754053635.4,4754053635.4,4754053635.4,0,3,SUR,4.53
SMAL,2022-03-31,Сбербанк,SBER,57,13776.6,136.0,134.01,144.85,,140.83,144.82,98,,,,0.0,0.0,0.0,0,3,SUR,8.89
TQBR,2022-03-31,Сбербанк,SBER,255603,16669448877.5,135.25,134.52,147.41,143.69,140.83,143.69,118425000,140.76,140.76,143.69,16669448877.5,16669448877.5,16669448877.5,0,3,SUR,6.75
SMAL,2022-04-01,Сбербанк,SBER,61,15321.56,146.0,144.01,172.79,,151.26,154.49,99,,,,0.0,0.0,0.0,0,3,SUR,6.68
TQBR,2022-04-01,Сбербанк,SBER,265276,18022334419.5,145.0,144.51,155.4,154.5,151.26,154.5,118880720,151.6,151.6,154.5,18022334419.5,18022334419.5,18022334419.5,0,3,SUR,7.52
SMAL,2022-04-04,Сбербанк,SBER,32,10890.98,168.97,148.79,168.97,,160.62,165.77,68,,,,0.0,0.0,0.0,0,3,SUR,7.3
TQBR,2022-04-04,Сбербанк,SBER,264995,18622917617.7,158.76,150.2,166.88,166.0,160.62,166.0,115938910,160.63,160.63,166.0,18622917617.7,18622917617.7,18622917617.7,0,3,SUR,7.44
SMAL,2022-04-05,Сбербанк,SBER,28,8080.32,166.0,150.0,169.98,,158.93,155.5,51,,,,0.0,0.0,0.0,0,3,SUR,-6.2
TQBR,2022-04-05,Сбербанк,SBER,284752,20715568335.3,169.83,147.76,169.9,154.1,158.93,154.1,130342790,158.93,158.93,154.1,20715568335.3,20715568335.3,20715568335.3,0,3,SUR,-7.17
SMAL,2022-04-06,Сбербанк,SBER,19,7385.52,148.0,139.01,156.42,,147.32,140.79,51,,,,0.0,0.0,0.0,0,3,SUR,-9.46
TQBR,2022-04-06,Сбербанк,SBER,254546,16064065136.0,143.51,140.65,153.3,141.6,147.32,141.6,109040410,147.32,147.32,141.6,16064065136.0,16064065136.0,16064065136.0,0,3,SUR,-8.11
SMAL,2022-04-07,Сбербанк,SBER,23,9754.4,145.0,139.0,147.95,,146.23,145.69,67,,,,0.0,0.0,0.0,0,3,SUR,3.48
TQBR,2022-04-07,Сбербанк,SBER,160520,8603867601.8,143.1,142.5,149.9,147.5,146.23,147.5,58839040,146.23,146.23,147.5,8603867601.8,8603867601.8,8603867601.8,0,3,SUR,4.17
SMAL,2022-04-08,Сбербанк,SBER,17,7621.07,147.7,140.79,148.77,,145.35,141.88,52,,,,0.0,0.0,0.0,0,3,SUR,-2.62
TQBR,2022-04-08,Сбербанк,SBER,139746,7042432416.5,149.05,141.06,151.0,143.72,145.35,143.72,48450590,145.35,145.35,143.72,7042432416.5,7042432416.5,7042432416.5,0,3,SUR,-2.56
SMAL,2022-04-11,Сбербанк,SBER,32,8482.17,144.0,139.5,149.98,,142.24,139.5,59,,,,0.0,0.0,0.0,0,3,SUR,-1.68
TQBR,2022-04-11,Сбербанк,SBER,162845,6769147874.0,144.09,138.5,146.98,138.69,142.24,138.69,47575830,142.28,142.28,138.69,6769147874.0,6769147874.0,6769147874.0,0,3,SUR,-3.5
SMAL,2022-04-12,Сбербанк,SBER,25,6593.76,136.0,130.21,137.88,,133.54,137.87,50,,,,0.0,0.0,0.0,0,3,SUR,-1.17
TQBR,2022-04-12,Сбербанк,SBER,212296,10068815929.1,138.84,130.35,140.1,135.38,133.54,135.38,75388800,133.56,133.56,135.38,10068815929.1,10068815929.1,10068815929.1,0,3,SUR,-2.39
SMAL,2022-04-13,Сбербанк,SBER,13,4074.78,139.94,131.62,139.94,,135.13,135.71,30,,,,0.0,0.0,0.0,0,3,SUR,-1.57
TQBR,2022-04-13,Сбербанк,SBER,117622,5281816161.7,136.78,132.72,138.14,135.5,135.13,135.5,39087840,135.13,135.13,135.5,5281816161.7,5281816161.7,5281816161.7,0,3,SUR,0.09
SMAL,2022-04-14,Сбербанк,SBER,19,6675.93,138.97,129.51,138.97,,131.95,129.51,51,,,,0.0,0.0,0.0,0,3,SUR,-4.57
TQBR,2022-04-14,Сбербанк,SBER,135773,5854258707.0,135.85,129.05,135.89,129.05,131.95,129.05,44368360,131.95,131.95,129.05,5854258707.0,5854258707.0,5854258707.0,0,3,SUR,-4.76
SMAL,2022-04-15,Сбербанк,SBER,13,5052.6,125.5,125.5,138.99,,128.82,131.88,39,,,,0.0,0.0,0.0,0,3,SUR,1.83
TQBR,2022-04-15,Сбербанк,SBER,131646,6025059285.1,128.55,125.12,131.72,130.88,128.82,130.88,46772550,128.82,128.82,130.88,6025059285.1,6025059285.1,6025059285.1,0,3,SUR,1.42
SMAL,2022-04-18,Сбербанк,SBER,30,6660.1,132.0,120.01,132.0,,126.82,124.01,52,,,,0.0,0.0,0.0,0,3,SUR,-5.97
TQBR,2022-04-18,Сбербанк,SBER,169844,7419239922.5,131.41,123.7,132.68,123.85,126.82,123.85,58500600,126.82,126.82,123.85,7419239922.5,7419239922.5,7419239922.5,0,3,SUR,-5.37
SMAL,2022-04-19,Сбербанк,SBER,33,7438.63,124.97,117.51,124.97,,119.58,120.88,62,,,,0.0,0.0,0.0,0,3,SUR,-2.52
TQBR,2022-04-19,Сбербанк,SBER,212642,9552876654.9,123.85,115.36,123.85,120.3,119.58,120.3,79905700,119.55,119.55,120.3,9552876654.9,9552876654.9,9552876654.9,0,3,SUR,-2.87
SMAL,2022-04-20,Сбербанк,SBER,18,7244.55,115.01,115.01,124.94,,122.13,120.04,60,,,,0.0,0.0,0.0,0,3,SUR,-0.69
TQBR,2022-04-20,Сбербанк,SBER,175679,8136201185.3,121.0,117.51,125.44,121.5,122.13,121.5,66603200,122.16,122.16,121.5,8136201185.3,8136201185.3,8136201185.3,0,3,SUR,1.0
SMAL,2022-04-21,Сбербанк,SBER,9,1807.94,121.0,118.01,122.37,,119.64,122.29,15,,,,0.0,0.0,0.0,0,3,SUR,1.87
TQBR,2022-04-21,Сбербанк,SBER,120053,4864876092.9,121.97,117.85,123.05,118.65,119.64,118.65,40648560,119.68,119.68,118.65,4864876092.9,4864876092.9,4864876092.9,0,3,SUR,-2.35
SMAL,2022-04-22,Сбербанк,SBER,12,2627.21,124.86,116.0,124.86,,118.48,116.0,22,,,,0.0,0.0,0.0,0,3,SUR,-5.14
TQBR,2022-04-22,Сбербанк,SBER,157438,6798689067.5,118.65,115.55,122.32,116.97,118.48,116.97,57466590,118.31,118.31,116.97,6798689067.5,6798689067.5,6798689067.5,0,3,SUR,-1.42
SMAL,2022-04-25,Сбербанк,SBER,19,5505.68,116.99,112.0,118.97,,113.05,115.97,48,,,,0.0,0.0,0.0,0,3,SUR,-0.03
TQBR,2022-04-25,Сбербанк,SBER,149285,5179109798.5,116.0,111.5,116.4,111.9,113.05,111.9,45811390,113.05,113.05,111.9,5179109798.5,5179109798.5,5179109798.5,0,3,SUR,-4.33
SMAL,2022-04-26,Сбербанк,SBER,21,5437.77,113.0,112.01,123.1,,117.83,122.49,46,,,,0.0,0.0,0.0,0,3,SUR,5.62
TQBR,2022-04-26,Сбербанк,SBER,172772,9832906106.8,112.58,111.9,124.92,122.36,117.83,122.36,83540530,117.7,117.7,122.36,9832906106.8,9832906106.8,9832906106.8,0,3,SUR,9.35
SMAL,2022-04-27,Сбербанк,SBER,15,3467.3,121.0,121.0,135.31,,128.44,130.85,27,,,,0.0,0.0,0.0,0,3,SUR,6.83
TQBR,2022-04-27,Сбербанк,SBER,218386,14832382819.5,123.0,120.6,131.73,131.11,128.44,131.11,115500050,128.42,128.42,131.11,14832382819.5,14832382819.5,14832382819.5,0,3,SUR,7.15
SMAL,2022-04-28,Сбербанк,SBER,38,14108.95,132.05,123.8,133.33,,129.45,124.0,110,,,,0.0,0.0,0.0,0,3,SUR,-5.24
TQBR,2022-04-28,Сбербанк,SBER,245162,16007384988.2,132.14,123.05,134.5,123.85,129.45,123.85,123541890,129.57,129.57,123.85,16007384988.2,16007384988.2,16007384988.2,0,3,SUR,-5.54
SMAL,2022-04-29,Сбербанк,SBER,9,2929.45,125.0,124.11,130.0,,126.79,128.56,23,,,,0.0,0.0,0.0,0,3,SUR,3.68
TQBR,2022-04-29,Сбербанк,SBER,183569,11075903085.1,123.67,122.8,130.0,128.8,126.79,128.8,87366110,126.78,126.78,128.8,11075903085.1,11075903085.1,11075903085.1,0,3,SUR,4.0
SMAL,2022-05-04,Сбербанк,SBER,18,5266.72,128.01,123.48,128.01,,125.45,125.22,42,,,,0.0,0.0,0.0,0,3,SUR,-2.6
TQBR,2022-05-04,Сбербанк,SBER,168134,8444076353.1,129.1,122.5,131.5,123.2,125.45,123.2,67289000,125.49,125.49,123.2,8444076353.1,8444076353.1,8444076353.1,0,3,SUR,-4.35
SMAL,2022-05-05,Сбербанк,SBER,5,2222.79,123.13,123.13,124.4,,124.26,123.29,18,,,,0.0,0.0,0.0,0,3,SUR,-1.54
TQBR,2022-05-05,Сбербанк,SBER,105355,5266724459.4,124.21,122.75,125.54,124.8,124.26,124.8,42383000,124.27,124.27,124.8,5266724459.4,5266724459.4,5266724459.4,0,3,SUR,1.3
SMAL,2022-05-06,Сбербанк,SBER,24,6403.36,124.0,121.57,124.0,,122.82,123.99,52,,,,0.0,0.0,0.0,0,3,SUR,0.57
TQBR,2022-05-06,Сбербанк,SBER,89510,3758705967.7,124.74,121.52,124.99,123.1,122.82,123.1,30602500,122.82,122.82,123.1,3758705967.7,3758705967.7,3758705967.7,0,3,SUR,-1.36
SMAL,2022-05-11,Сбербанк,SBER,30,9537.05,121.51,121.51,125.62,,123.94,123.99,77,,,,0.0,0.0,0.0,0,3,SUR,0.0
TQBR,2022-05-11,Сбербанк,SBER,99764,4074118445.5,123.0,121.86,126.05,123.34,123.94,123.34,32870440,123.94,123.94,123.34,4074118445.5,4074118445.5,4074118445.5,0,3,SUR,0.19
SMAL,2022-05-12,Сбербанк,SBER,12,2929.82,125.71,119.63,125.71,,121.14,119.63,24,,,,0.0,0.0,0.0,0,3,SUR,-3.52
TQBR,2022-05-12,Сбербанк,SBER,98996,3736761907.6,123.1,118.05,123.74,119.15,121.14,119.15,30846460,121.14,121.14,119.15,3736761907.6,3736761907.6,3736761907.6,0,3,SUR,-3.4
SMAL,2022-05-13,Сбербанк,SBER,11,2787.4,124.97,118.88,124.98,,120.14,119.91,23,,,,0.0,0.0,0.0,0,3,SUR,0.23
TQBR,2022-05-13,Сбербанк,SBER,74614,2743261781.4,120.45,118.2,121.59,120.2,120.14,120.2,22838020,120.12,120.12,120.2,2743261781.4,2743261781.4,2743261781.4,0,3,SUR,0.88
SMAL,2022-05-16,Сбербанк,SBER,8,3435.31,123.0,121.0,123.96,,122.24,123.0,28,,,,0.0,0.0,0.0,0,3,SUR,2.58
TQBR,2022-05-16,Сбербанк,SBER,95213,4270982372.6,120.9,119.5,123.5,123.41,122.24,123.41,34940660,122.24,122.24,123.41,4270982372.6,4270982372.6,4270982372.6,0,3,SUR,2.67
SMAL,2022-05-17,Сбербанк,SBER,17,4791.99,124.51,124.51,126.91,,126.02,125.8,38,,,,0.0,0.0,0.0,0,3,SUR,2.28
TQBR,2022-05-17,Сбербанк,SBER,107332,5288189358.3,124.0,123.65,127.78,127.75,126.02,127.75,41963590,126.02,126.02,127.75,5288189358.3,5288189358.3,5288189358.3,0,3,SUR,3.52
SMAL,2022-05-18,Сбербанк,SBER,19,6264.23,128.19,126.0,132.01,,128.66,126.0,48,,,,0.0,0.0,0.0,0,3,SUR,0.16
TQBR,2022-05-18,Сбербанк,SBER,131620,7149065642.2,128.2,125.0,131.3,125.12,128.66,125.12,55565940,128.66,128.66,125.12,7149065642.2,7149065642.2,7149065642.2,0,3,SUR,-2.06
SMAL,2022-05-19,Сбербанк,SBER,3,769.86,125.59,125.59,128.87,,125.06,128.85,6,,,,0.0,0.0,0.0,0,3,SUR,2.26
TQBR,2022-05-19,Сбербанк,SBER,91752,4282808065.6,125.31,123.21,126.86,125.6,125.06,125.6,34246550,125.06,125.06,125.6,4282808065.6,4282808065.6,4282808065.6,0,3,SUR,0.38
