Date,FuturesCode,WeightedAvgPrice,SettlementPrice,FirstDealPrice,MaxPrice,MinPrice,LastDealPrice,Change,VolumeLastDeal,NumOfDeals,TradingVolume RUB,TradingVolume contr,OpenPositionsVolume RUB,OpenPositionsVolume contr,MarginRequirements
18.05.2022,BRM2,"112,07","109,72","113,03","114,3","109,23","109,6","-3,69 %",1,87 984,12 618 798 669,177 472,6 882 989 111,98 872,24 357
19.05.2022,BRM2,"108,03","110,04","109,86","110,5","105,9","110,05","+0,41 %",1,99 664,14 023 801 692,210 658,6 243 800 625,92 076,23 851
20.05.2022,BRM2,"111,59","111,79","110,23","112,7","110,13","111,25","+1,09 %",2,63 585,8 883 054 032,132 192,6 469 251 909,96 096,23 102
23.05.2022,BRM2,"112,73","112,58","111,99","113,81","111,52","112,58","+1,20 %",1,54 335,7 261 915 804,111 447,5 921 764 056,91 004,22 178
24.05.2022,BRM2,"111,98","111,81","111,82","112,99","110,76","111,92","-0,59 %",2,50 845,6 607 248 225,104 096,5 789 051 141,91 344,21 097
25.05.2022,BRM2,"113,18","112,37","112,5","114,44","111,96","112,02","+0,09 %",1,50 174,6 637 615 984,98 616,5 948 739 245,89 020,20 888
26.05.2022,BRM2,"113,87","115,61","112,73","115,96","112,52","115,44","+3,05 %",1,45 055,7 084 246 257,95 874,7 076 460 963,94 324,24 423
27.05.2022,BRM2,"116,29","116,74","115,68","117,19","115,05","116,8","+1,18 %",1,48 195,7 238 637 100,93 048,7 084 082 543,90 708,25 273
30.05.2022,BRM2,"118,96","120,24","116,85","120,49","116,85","120,2","+2,91 %",1,28 174,4 260 708 199,57 611,6 835 334 229,91 430,24 478
31.05.2022,BRM2,"123,04","123,2",121,"123,99",121,"123,43","+2,69 %",50,27 853,4 428 282 030,58 583,6 090 772 115,80 460,24 853
01.06.2022,BRM2,"122,74","122,61","123,1","123,1","122,59","122,61","-0,66 %",5,3 890,1 640 664 828,21 839,-,-,24 780
02.06.2022,BRN2,"115,44","117,79","116,45","117,97","113,57","117,85","+0,45 %",2,69 701,9 860 424 571,138 626,5 381 256 992,74 148,24 755
03.06.2022,BRN2,"118,07","119,71","117,88","119,8","116,4","119,71","+1,58 %",5,45 883,6 467 307 347,90 324,5 402 953 918,74 424,25 081
06.06.2022,BRN2,"120,19","119,65",120,"121,19","118,37","119,67","-0,03 %",1,54 283,8 065 564 637,109 999,5 507 409 372,75 450,24 760
07.06.2022,BRN2,"120,03","121,27","119,83","121,32","118,71","121,3","+1,36 %",8,50 123,7 502 703 434,102 181,5 762 018 105,77 674,25 072
08.06.2022,BRN2,122,"123,04","121,3","123,12","121,13","123,08","+1,47 %",4,38 036,5 509 412 276,76 093,5 678 972 880,77 772,25 065
09.06.2022,BRN2,"123,45","123,49","123,2","124,16","122,5","123,55","+0,38 %",1,30 766,4 772 390 315,64 871,5 565 026 005,75 622,24 228
10.06.2022,BRN2,"122,8","121,23","123,04","124,9","120,12","121,05","-2,02 %",1,43 813,6 311 697 557,90 572,4 619 650 118,67 148,23 501
14.06.2022,BRN2,"124,09",125,"122,33","125,92","122,33","125,2","+3,43 %",3,36 160,5 516 897 800,78 478,5 145 236 250,72 660,23 899
15.06.2022,BRN2,"121,67","121,68","124,84","124,84","120,05","121,83","-2,69 %",1,51 278,7 057 064 712,101 656,5 195 296 570,74 834,23 166
16.06.2022,BRN2,"118,86",119,"121,21","121,21","117,55","119,16","-2,19 %",2,57 380,7 846 493 415,116 441,5 245 182 093,77 746,22 603
17.06.2022,BRN2,"119,08","116,31","119,4","122,15",115,"116,5","-2,23 %",1,67 394,9 123 016 408,135 888,4 669 970 792,71 218,22 017
20.06.2022,BRN2,"115,01","115,34","115,5","116,36","113,58","115,5","-0,86 %",1,45 437,5 594 887 703,87 131,4 597 653 228,71 396,21 572
21.06.2022,BRN2,"116,75","115,36","116,25","117,66","115,16","115,52","+0,02 %",1,49 037,6 319 664 711,100 522,4 181 350 089,67 312,20 954
22.06.2022,BRN2,"111,32","112,79","115,29","115,29","108,5","112,76","-2,39 %",2,63 206,7 631 189 748,128 651,3 949 101 292,65 712,19 983
23.06.2022,BRN2,"112,04","111,99","112,5","113,37","110,71","112,02","-0,66 %",1,48 106,5 715 689 407,95 388,3 924 414 255,65 528,19 775
24.06.2022,BRN2,"112,53","113,92","111,52","114,43","110,15","113,82","+1,61 %",1,41 695,5 133 171 994,85 665,3 613 173 869,59 562,20 131
27.06.2022,BRN2,"114,35","115,17","113,6","115,47","112,7","115,28","+1,28 %",1,41 459,5 698 724 732,93 480,3 551 579 200,57 842,20 301
28.06.2022,BRN2,"116,91","116,94","115,74","117,85","115,74","117,03","+1,52 %",1,42 180,5 595 857 976,92 373,2 854 036 909,47 096,20 486
29.06.2022,BRN2,"118,48","117,83","116,76","120,07","116,51",118,"+0,83 %",3,34 680,4 712 796 975,75 011,2 244 828 206,35 926,20 195
30.06.2022,BRN2,"115,43","114,9","117,46","117,46",114,"114,93","-2,60 %",1,23 313,3 107 341 169,52 130,1 167 885 576,19 684,19 951
01.07.2022,BRN2,"114,85","114,79","114,6","115,2","114,53","114,8","-0,11 %",20,4 385,708 725 747,11 338,-,-,20 700
04.07.2022,BRQ2,"113,33","114,27","112,3","114,59","111,67","114,4","+2,21 %",2,26 015,3 530 969 916,56 031,3 202 465 392,50 400,21 367
05.07.2022,BRQ2,"110,23","105,4","114,19","114,62","104,22","105,77","-7,54 %",5,55 316,7 721 351 974,114 525,3 476 902 257,53 936,21 464
06.07.2022,BRQ2,"103,55","101,61","105,83","107,24","100,06","101,4","-4,13 %",78,52 795,7 561 282 826,114 877,3 669 602 264,56 816,21 312
07.07.2022,BRQ2,"104,06","106,64","101,5","106,75","101,5","106,44","+4,97 %",1,46 283,6 175 793 147,95 819,3 278 042 641,49 630,22 807
08.07.2022,BRQ2,"105,81","107,58","106,01","107,64","104,01","107,62","+1,11 %",3,42 157,5 835 566 170,90 174,3 439 288 118,52 270,22 283
11.07.2022,BRQ2,"105,66","107,14","106,21","107,46","104,15","107,17","-0,42 %",1,45 547,5 662 670 108,90 952,3 473 915 189,55 026,22 260
12.07.2022,BRQ2,"103,3","101,1","105,65","106,1","100,51","101,07","-5,69 %",1,48 433,6 037 990 891,99 321,3 545 037 244,59 582,20 008
13.07.2022,BRQ2,"100,76","100,48","100,89","102,65","98,36","100,55","-0,51 %",50,58 844,7 442 935 790,126 732,3 463 182 661,59 132,19 829
14.07.2022,BRQ2,"98,47","98,83","100,2",102,"96,2","98,95","-1,59 %",1,58 152,7 170 993 580,124 823,3 440 740 031,59 672,19 466
15.07.2022,BRQ2,"101,52","102,75","98,96","103,9","98,5","102,83","+3,92 %",1,68 745,8 127 459 597,139 960,3 556 515 792,60 510,19 720
18.07.2022,BRQ2,"104,74","105,99","102,65","106,39","102,02","105,97","+3,05 %",1,48 113,5 820 863 563,98 343,3 552 659 481,59 314,20 025
19.07.2022,BRQ2,"105,46","105,99","105,86","107,15","103,6",106,"+0,03 %",2,61 721,7 024 493 119,119 868,3 606 091 254,61 230,19 558
20.07.2022,BRQ2,"106,31","106,89","106,1","107,79","105,11","106,8","+0,76 %",10,48 607,5 866 634 857,100 376,3 792 286 221,64 532,19 613
21.07.2022,BRQ2,104,"104,42","106,99","107,68","101,55","104,42","-2,23 %",1,71 260,9 143 474 074,155 269,3 328 785 373,56 302,19 871
22.07.2022,BRQ2,"103,85","104,93","104,59","105,59",102,105,"+0,56 %",3,57 628,6 934 594 996,117 557,3 235 079 187,54 276,20 226
25.07.2022,BRQ2,"103,74","104,8","105,1","105,4","101,57","104,68","-0,30 %",1,55 598,6 815 610 637,113 206,3 443 076 244,56 610,20 211
26.07.2022,BRQ2,"106,14","104,69","104,8","107,11","104,12","104,72","+0,04 %",1,44 308,6 289 802 072,97 142,3 130 692 202,49 020,20 368
27.07.2022,BRQ2,"105,28","106,74","104,77","106,93","103,73","106,77","+1,96 %",1,53 607,7 236 402 510,114 608,2 627 182 175,41 038,21 350
28.07.2022,BRQ2,"107,66","107,67","106,9","109,13","105,88","107,65","+0,82 %",1,51 831,6 832 945 937,104 767,2 483 486 684,38 074,21 485
29.07.2022,BRQ2,"108,94","109,94","107,72","110,96","106,4","109,92","+2,11 %",1,40 823,5 300 655 542,78 777,1 955 294 664,28 792,22 286
01.08.2022,BRQ2,"109,95","109,9","109,78","110,07","109,6","109,91","-0,01 %",1,6 618,1 339 739 735,20 203,-,-,22 420
02.08.2022,BRU2,"100,87","101,73","100,77","101,95","98,63","101,48","+0,86 %",2,55 575,6 744 532 630,110 806,3 896 157 361,63 470,20 958
03.08.2022,BRU2,"100,83","98,84","101,72","102,85","98,68","99,05","-2,40 %",1,63 899,8 204 294 860,134 536,4 232 009 473,70 792,20 293
04.08.2022,BRU2,"97,19","95,47","98,84","98,84","95,28","95,43","-3,66 %",1,68 571,8 837 593 166,150 722,4 555 040 955,79 082,20 478
05.08.2022,BRU2,"96,08","96,81","95,56","97,39","94,51","96,77","+1,40 %",1,59 620,6 991 401 351,120 454,4 032 136 297,68 942,20 820
08.08.2022,BRU2,"96,13","96,77","96,79","97,49","94,74","96,76","-0,01 %",2,51 609,5 948 640 135,101 914,4 137 417 498,70 414,20 694
09.08.2022,BRU2,"97,68","97,46","96,77","98,88","96,2","97,37","+0,63 %",1,50 326,6 020 718 131,102 174,4 122 748 440,70 124,20 832
10.08.2022,BRU2,"96,16","96,26","97,36","97,89","94,69","96,21","-1,19 %",1,60 259,7 194 517 259,123 490,4 410 879 247,75 630,20 588
11.08.2022,BRU2,"98,12","98,75","96,47","99,28","96,47","98,71","+2,60 %",1,54 525,6 933 465 166,116 341,4 317 005 791,71 972,21 148
12.08.2022,BRU2,"99,01","98,47","98,84","100,25","97,57","98,5","-0,21 %",1,48 513,6 166 753 151,102 814,4 173 419 765,69 964,21 104
15.08.2022,BRU2,"96,17","96,02","98,33","99,1","94,8","96,06","-2,48 %",1,53 825,6 767 462 514,114 749,4 607 403 010,78 242,20 791
16.08.2022,BRU2,"95,49","94,56","96,08","96,59","94,22","94,54","-1,58 %",1,61 273,7 494 767 524,128 881,4 730 850 413,82 154,20 357
17.08.2022,BRU2,"93,88","93,57","94,47","95,39","92,65","93,37","-1,24 %",3,60 663,7 559 735 575,132 762,4 722 844 193,83 216,19 899
18.08.2022,BRU2,"95,52","96,46","93,65","96,86","93,65","96,52","+3,37 %",1,43 976,5 513 907 240,97 071,4 246 613 960,74 032,20 100
19.08.2022,BRU2,"96,7","98,18","96,4","98,23","95,3","98,23","+1,77 %",8,57 067,7 213 771 344,126 244,4 028 107 895,69 432,20 223
22.08.2022,BRU2,"95,96","96,34","98,25","98,35","93,84","96,34","-1,92 %",1,67 333,8 470 434 768,147 640,4 040 426 593,70 148,19 982
23.08.2022,BRU2,"98,43","99,73","96,2","100,05","96,06","99,65","+3,44 %",2,54 299,7 157 444 436,121 547,3 643 521 565,61 064,20 797
24.08.2022,BRU2,"100,71","99,89","99,8","101,86","99,4","99,92","+0,27 %",12,59 287,7 848 047 085,130 114,3 687 353 897,61 634,20 822
25.08.2022,BRU2,"101,42","101,63","99,9","102,4","99,72","101,66","+1,74 %",2,52 442,7 141 502 401,117 700,3 484 276 542,57 308,21 087
26.08.2022,BRU2,"100,09","99,82","101,41","101,49","98,64","99,85","-1,78 %",1,57 668,7 821 260 048,129 306,3 104 666 893,51 466,20 771
29.08.2022,BRU2,"102,18","104,22","99,76","104,32","99,61","104,2","+4,36 %",1,47 925,6 737 798 489,109 230,2 748 693 000,43 690,21 217
30.08.2022,BRU2,103,"100,42","104,2","105,45","100,36","100,46","-3,59 %",1,65 444,9 190 423 442,148 926,2 958 835 680,49 178,20 951
31.08.2022,BRU2,"98,54","96,74","100,32","101,42",96,"96,77","-3,67 %",1,41 098,5 038 672 969,85 120,2 047 224 492,35 228,20 119
01.09.2022,BRU2,"96,51","96,59","96,89","96,94","96,19","96,58","-0,20 %",2,7 246,1 290 407 139,22 206,-,-,20 049
02.09.2022,BRV2,"97,1","97,53","96,14","98,27","95,21","97,56","+1,30 %",1,60 426,7 806 811 856,132 609,4 981 435 010,84 242,20 981
05.09.2022,BRV2,"97,86","97,39","97,59","98,96","95,91","97,34","-0,23 %",1,53 173,7 102 715 118,119 219,4 807 783 546,81 086,21 132
06.09.2022,BRV2,"96,19","95,29","97,32","98,33","94,42","95,35","-2,04 %",2,62 721,8 134 304 882,138 622,5 647 524 774,97 156,20 619
07.09.2022,BRV2,"93,87","92,42","95,45","95,7","92,17","92,4","-3,09 %",1,71 185,9 337 593 645,163 532,6 534 745 448,116 240,20 047
08.09.2022,BRV2,"91,53","92,08","92,39","92,57","90,32","92,11","-0,31 %",1,80 176,10 035 427 192,180 121,6 787 154 175,121 098,19 836
09.09.2022,BRV2,"92,77","93,42","91,96","93,62","91,42","93,46","+1,47 %",1,45 963,6 039 659 764,107 577,5 825 617 054,103 038,19 952
12.09.2022,BRV2,"94,57","95,08","93,35","95,67","93,3","95,24","+1,90 %",1,44 388,5 627 034 001,98 767,5 229 007 679,91 284,20 264
13.09.2022,BRV2,"94,67","93,58","95,32","96,14","93,12","93,61","-1,71 %",2,61 563,8 187 036 392,144 110,5 177 570 462,92 198,19 812
14.09.2022,BRV2,"94,12","95,2","93,43","95,66","92,67","95,15","+1,64 %",1,76 821,10 130 633 046,180 083,5 578 118 653,98 028,20 041
15.09.2022,BRV2,"93,78","92,31","95,24","95,97","91,57","92,28","-3,02 %",1,76 525,10 226 570 397,182 172,6 231 234 895,112 774,19 393
16.09.2022,BRV2,"92,25","93,01","92,14","93,33","91,15",93,"+0,78 %",1,64 534,8 310 146 151,149 721,5 777 620 349,103 246,19 575
19.09.2022,BRV2,"91,3","91,72",93,"93,15","90,15","91,8","-1,29 %",1,51 142,6 711 318 084,122 179,5 948 853 936,107 802,18 457
20.09.2022,BRV2,"92,13","91,03","91,9","93,29","90,5","90,95","-0,93 %",1,68 070,8 714 408 498,156 398,5 671 387 577,103 010,18 280
21.09.2022,BRV2,"92,66","91,26","90,87","94,55","90,52","91,2","+0,28 %",1,70 411,9 308 586 154,165 631,5 972 874 418,107 906,18 492
22.09.2022,BRV2,"91,48","91,21","91,19",93,"90,32","91,06","-0,15 %",1,60 969,7 774 987 935,144 664,5 391 525 951,100 614,18 167
23.09.2022,BRV2,"89,05","87,35","91,06","91,43","87,03","87,45","-3,96 %",1,57 609,7 227 274 631,140 740,5 554 111 951,110 262,16 769
26.09.2022,BRV2,"86,92","86,28","87,36","88,18","85,68","86,28","-1,34 %",1,57 892,6 957 929 674,137 147,5 352 507 942,106 284,16 592
27.09.2022,BRV2,"86,19","86,85","86,15","87,56","84,53","86,8","+0,60 %",1,55 937,6 683 031 945,132 705,5 089 030 514,100 290,16 744
28.09.2022,BRV2,"87,14","88,87","86,7","89,02","85,4","88,83","+2,34 %",1,53 033,6 643 340 578,132 481,4 386 324 328,85 772,17 164
29.09.2022,BRV2,"89,16","89,52","88,98","90,18","87,59","89,51","+0,77 %",2,52 320,6 682 371 012,130 537,3 448 001 545,67 084,16 964
30.09.2022,BRV2,"88,86","88,79","89,6","90,14","87,74","88,7","-0,90 %",1,34 336,4 788 828 079,92 272,1 973 578 071,38 056,16 676
03.10.2022,BRV2,"87,96","87,91","88,53","88,79","87,75","87,91","-0,89 %",1,5 169,1 171 591 852,22 601,-,-,17 391
04.10.2022,BRX2,"91,76","93,17","90,32","93,43","89,68","93,16","+3,08 %",8,37 632,4 556 402 403,84 666,4 204 860 444,76 954,19 536
05.10.2022,BRX2,"93,48","94,74","93,25","94,9","92,25","94,71","+1,66 %",2,68 160,8 653 267 394,153 736,4 447 683 254,77 970,20 097
06.10.2022,BRX2,"94,49","94,65","94,64","95,37","93,57","94,68","-0,03 %",1,44 284,5 544 108 357,96 270,4 450 365 275,77 146,20 336
07.10.2022,BRX2,"95,83","97,66","94,7","97,93","94,4","97,62","+3,10 %",1,53 535,6 604 778 822,113 001,4 563 465 783,76 616,21 111
10.10.2022,BRX2,"97,62","97,35","97,65","98,68","96,7","97,44","-0,18 %",1,40 401,5 429 374 368,88 736,4 403 526 095,72 168,21 374
11.10.2022,BRX2,"95,56","95,21","97,49","97,92","94,3","95,34","-2,16 %",1,57 931,7 140 894 868,117 373,4 402 935 802,72 634,21 477
12.10.2022,BRX2,"94,68","93,36","95,5","95,89","93,21","93,25","-2,19 %",1,50 492,6 381 975 033,104 662,4 558 929 516,75 818,20 970
13.10.2022,BRX2,"93,66","95,1","93,22","95,27","92,3","95,17","+2,06 %",1,63 005,8 146 808 069,136 744,4 031 999 774,66 654,21 277
14.10.2022,BRX2,"94,67","93,42","95,18","96,2","92,9","93,56","-1,69 %",1,55 485,6 527 691 742,111 154,4 504 672 006,77 732,20 627
17.10.2022,BRX2,"93,32","93,19","93,49","94,17","92,03","93,26","-0,32 %",4,48 113,5 292 594 160,91 933,4 305 086 740,74 882,20 179
18.10.2022,BRX2,"92,17","90,97","93,15","93,95","90,37","90,95","-2,48 %",3,53 823,6 024 268 078,106 164,4 712 552 774,84 142,19 622
19.10.2022,BRX2,"91,48","91,7","90,91","92,15","90,56","91,75","+0,88 %",3,46 026,5 522 264 668,97 840,4 243 060 859,74 992,19 748
20.10.2022,BRX2,"93,85","93,64","91,77","95,07","91,67","93,69","+2,11 %",1,56 851,6 891 560 469,119 918,4 008 019 069,69 896,20 112
21.10.2022,BRX2,"93,16","93,8","93,55","94,15",92,"93,76","+0,08 %",5,58 621,7 072 886 006,123 887,3 787 863 875,65 894,19 989
24.10.2022,BRX2,"93,33","93,54","93,85","94,5","92,08","93,49","-0,29 %",1,50 347,6 196 405 977,108 514,3 505 332 674,61 248,19 861
25.10.2022,BRX2,"93,57","93,98","93,63","94,68","92,5","94,04","+0,59 %",1,40 489,4 921 611 428,85 493,3 393 476 316,58 688,20 049
26.10.2022,BRX2,"94,6","96,08","93,97","96,13","92,91","96,12","+2,21 %",2,47 823,6 050 488 450,104 314,3 319 198 558,56 344,20 464
27.10.2022,BRX2,"96,29","96,92","96,14","97,36","95,22","96,89","+0,80 %",1,43 779,5 355 971 875,90 182,3 186 241 649,53 302,20 612
28.10.2022,BRX2,"96,26","95,71","96,99","97,28","95,24","95,7","-1,23 %",1,35 713,4 483 370 224,75 969,2 339 176 220,39 866,20 349
31.10.2022,BRX2,"95,07","94,99","95,65","96,12","94,26",95,"-0,73 %",1,26 014,3 475 810 273,59 518,1 167 351 700,20 006,20 129
01.11.2022,BRX2,"94,71","94,8","94,83","94,99","94,4","94,81","-0,20 %",1,4 290,784 436 035,13 515,-,-,20 059
02.11.2022,BRZ2,"96,01","96,76","95,4","96,88","95,03","96,72","+1,32 %",1,40 770,5 303 817 067,89 427,4 233 107 708,70 818,21 245
03.11.2022,BRZ2,"95,99","95,99","96,8","97,14","94,84","95,93","-0,82 %",1,37 009,4 899 854 589,82 257,3 738 746 036,62 764,21 144
07.11.2022,BRZ2,"98,07","99,21","96,03","99,45","95,1","99,26","+3,47 %",1,32 430,4 378 218 366,73 201,3 997 526 813,66 066,21 478
08.11.2022,BRZ2,"98,4","98,49","99,26","99,85","97,56","98,6","-0,66 %",1,36 479,4 840 324 883,80 887,4 321 770 632,72 156,21 236
09.11.2022,BRZ2,"96,25","94,67","98,66","98,84","94,35","94,69","-3,97 %",50,51 878,7 372 881 348,124 989,5 034 664 310,86 778,20 448
10.11.2022,BRZ2,"94,13","94,8","94,65","95,33","92,96","94,64","-0,05 %",3,51 414,6 544 522 654,114 855,4 977 592 271,86 734,20 466
11.11.2022,BRZ2,"96,3","96,9","94,9","97,28","94,58","96,8","+2,28 %",1,39 007,5 269 715 826,90 774,4 311 768 980,73 816,20 514
14.11.2022,BRZ2,"96,12","96,33","96,8","97,17","95,25","96,39","-0,42 %",1,37 275,5 038 257 151,86 749,4 099 816 319,70 438,20 438
15.11.2022,BRZ2,"93,86","93,19","96,25","96,25","92,76","93,19","-3,32 %",1,56 121,7 279 597 759,128 395,5 112 792 632,90 826,19 710
16.11.2022,BRZ2,"94,33","93,55","93,3",96,"92,81","93,49","+0,32 %",3,58 501,8 067 078 791,141 841,4 742 637 500,84 080,19 811
17.11.2022,BRZ2,"92,87","92,35","93,39","93,86","92,06","92,24","-1,34 %",1,49 524,6 762 396 880,120 283,5 417 569 503,96 900,19 538
