TRADEDATE,BOARDID,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,WAPRICE,CLOSE,VOLUME,TRENDCLSPR
2022-12-26,TQBR,LKOH,33270,1530609943.5,4014.0,4000.0,4047.0,4020.5,4010.0,380715,-0.01
2022-12-27,TQBR,LKOH,29455,1577606423.5,4020.0,4011.0,4035.0,4020.5,4028.5,392368,0.46
2022-12-28,TQBR,LKOH,31081,1508073585.0,4032.5,4010.0,4040.0,4020.5,4015.5,374999,-0.32
2022-12-29,TQBR,LKOH,29632,1105671633.5,4017.0,4015.5,4035.0,4024.0,4022.0,274674,0.16
2022-12-30,TQBR,LKOH,34476,1844567992.5,4030.5,4022.5,4088.0,4058.5,4069.5,454463,1.18
2023-01-03,TQBR,LKOH,28310,1323451321.5,4082.0,4075.5,4139.0,4117.5,4123.5,321492,1.33
2023-01-04,TQBR,LKOH,32888,1675337847.5,4124.0,4090.0,4165.5,4128.5,4116.0,405820,-0.18
2023-01-05,TQBR,LKOH,18572,721588023.0,4121.5,4081.5,4127.0,4095.0,4087.0,176209,-0.7
2023-01-06,TQBR,LKOH,17940,983235157.5,4088.0,4085.0,4118.0,4099.0,4089.0,239862,0.05
2023-01-09,TQBR,LKOH,28910,1463759207.0,4105.0,4093.0,4123.0,4109.0,4110.0,356313,0.51
2023-01-10,TQBR,LKOH,22501,1173639565.5,4100.0,4063.5,4104.0,4080.5,4079.0,287625,-0.75
2023-01-11,TQBR,LKOH,20239,1080758322.0,4080.0,4065.5,4099.0,4088.5,4090.5,264357,0.28
2023-01-12,TQBR,LKOH,17426,715946693.0,4091.0,4071.0,4094.0,4080.5,4078.5,175454,-0.29
2023-01-13,TQBR,LKOH,18928,908029500.5,4080.0,4068.0,4090.0,4076.5,4074.0,222760,-0.11
2023-01-16,TQBR,LKOH,43572,1884934076.0,4078.0,4045.0,4096.5,4068.0,4052.0,463287,-0.54
2023-01-17,TQBR,LKOH,27664,1321905727.5,4052.5,4015.0,4060.5,4046.0,4025.0,326706,-0.67
2023-01-18,TQBR,LKOH,23450,1090318317.5,4037.5,4012.0,4049.0,4027.5,4021.0,270721,-0.1
2023-01-19,TQBR,LKOH,41867,1653199759.0,4019.5,3974.0,4020.0,3990.5,3981.0,414205,-0.99
2023-01-20,TQBR,LKOH,32740,1519366048.0,3982.0,3925.0,3995.0,3955.0,3944.0,384133,-0.93
2023-01-23,TQBR,LKOH,28588,1348859927.0,3950.0,3944.5,3979.5,3962.5,3972.5,340221,0.72
2023-01-24,TQBR,LKOH,30179,1175887636.5,3986.0,3930.5,3990.0,3968.0,3942.5,296368,-0.76
2023-01-25,TQBR,LKOH,47097,2123666057.5,3949.0,3900.5,3960.0,3915.0,3923.5,542133,-0.48
2023-01-26,TQBR,LKOH,26513,1277184590.0,3924.0,3901.5,3935.0,3911.5,3911.0,326405,-0.32
2023-01-27,TQBR,LKOH,38024,1848495797.0,3911.0,3892.5,3920.0,3902.5,3917.0,473474,0.15
2023-01-30,TQBR,LKOH,27795,1264910914.0,3929.0,3917.0,3954.0,3936.0,3947.5,321296,0.78
2023-01-31,TQBR,LKOH,28838,1492309310.5,3947.0,3925.5,3972.5,3951.0,3955.0,377660,0.19
2023-02-01,TQBR,LKOH,30540,1405755240.5,3959.5,3935.0,3989.0,3962.5,3955.5,354764,0.01
2023-02-02,TQBR,LKOH,43859,2225428819.5,3955.5,3900.5,3960.0,3918.5,3918.5,567894,-0.94
2023-02-03,TQBR,LKOH,44350,2148637468.5,3918.0,3880.0,3920.0,3898.5,3907.5,551146,-0.28
2023-02-06,TQBR,LKOH,31034,1621779204.0,3908.0,3902.0,3946.5,3931.5,3941.0,412519,0.86
2023-02-07,TQBR,LKOH,27563,1545373167.5,3950.5,3931.0,3977.0,3956.0,3968.0,390661,0.69
2023-02-08,TQBR,LKOH,35344,2112386504.0,3979.0,3903.0,3998.5,3957.5,3930.5,533759,-0.95
2023-02-09,TQBR,LKOH,19983,1163574598.0,3949.0,3907.5,3960.0,3937.0,3914.0,295567,-0.42
2023-02-10,TQBR,LKOH,25749,1237710536.5,3915.0,3903.5,3969.5,3921.5,3921.5,315593,0.19
2023-02-13,TQBR,LKOH,22466,1121401431.5,3941.5,3911.0,3948.0,3932.5,3928.5,285214,0.18
2023-02-14,TQBR,LKOH,20901,1127435826.5,3928.5,3905.0,3937.0,3919.5,3914.5,287643,-0.36
2023-02-15,TQBR,LKOH,56429,2705432669.5,3903.0,3800.0,3906.0,3858.0,3829.0,701274,-2.18
2023-02-16,TQBR,LKOH,24486,1316400571.5,3840.0,3811.5,3873.5,3844.0,3830.0,342417,0.03
2023-02-17,TQBR,LKOH,17354,962446135.5,3830.0,3802.5,3860.0,3840.5,3840.0,250591,0.26
2023-02-20,TQBR,LKOH,29943,1744116175.5,3849.5,3804.0,3927.5,3864.5,3905.0,451382,1.69
2023-02-21,TQBR,LKOH,25609,1466258639.0,3912.0,3901.5,3950.0,3924.5,3914.5,373583,0.24
2023-02-22,TQBR,LKOH,15232,763701290.0,3915.5,3873.0,3925.0,3903.5,3909.5,195649,-0.13
2023-02-24,TQBR,LKOH,10628,482759286.0,3916.0,3880.0,3925.0,3904.0,3901.0,123659,-0.22
2023-02-27,TQBR,LKOH,22383,1241072275.0,3881.5,3881.5,3920.0,3908.0,3903.0,317560,0.05
2023-02-28,TQBR,LKOH,62680,4667836468.0,3905.5,3903.0,4021.0,3972.5,3990.0,1174897,2.23
2023-03-01,TQBR,LKOH,52501,3335690108.0,4012.0,3978.0,4060.0,4028.0,4056.0,827958,1.65
2023-03-02,TQBR,LKOH,66449,4080875317.0,4056.5,3966.0,4078.0,4026.5,4004.0,1013506,-1.28
2023-03-03,TQBR,LKOH,26989,1884848205.0,4003.0,4001.5,4048.0,4032.0,4030.5,467509,0.66
2023-03-06,TQBR,LKOH,47890,3141144950.0,4048.0,4045.5,4129.0,4093.5,4111.5,767483,2.01
2023-03-07,TQBR,LKOH,27066,1838129744.0,4124.5,4090.0,4138.0,4117.5,4125.0,446449,0.33
2023-03-09,TQBR,LKOH,24407,1518196262.0,4125.0,4099.0,4136.0,4114.0,4105.0,369041,-0.48
2023-03-10,TQBR,LKOH,27699,1682036033.5,4088.0,4035.0,4111.0,4085.0,4085.0,411767,-0.49
2023-03-13,TQBR,LKOH,30779,1871834479.5,4090.5,4039.0,4120.0,4081.5,4066.0,458634,-0.47
2023-03-14,TQBR,LKOH,25427,1482053216.5,4059.0,4044.0,4095.0,4068.0,4063.0,364334,-0.07
2023-03-15,TQBR,LKOH,41832,2180120857.5,4077.0,4009.0,4079.0,4038.5,4022.0,540003,-1.01
2023-03-16,TQBR,LKOH,33005,2538548960.5,4013.0,4011.0,4092.0,4039.5,4084.0,628469,1.54
2023-03-17,TQBR,LKOH,58486,3791985622.5,4095.0,4073.0,4140.0,4113.5,4111.5,921975,0.67
2023-03-20,TQBR,LKOH,61942,4017478711.5,4128.0,4090.5,4247.5,4180.5,4228.5,961015,2.85
2023-03-21,TQBR,LKOH,53358,3748527430.5,4230.0,4167.5,4287.5,4227.5,4216.5,886701,-0.28
2023-03-22,TQBR,LKOH,24758,1772355509.5,4216.0,4184.0,4254.0,4221.5,4192.5,419844,-0.57
2023-03-23,TQBR,LKOH,25998,1563789918.0,4199.5,4159.0,4215.0,4182.0,4177.5,373939,-0.36
2023-03-24,TQBR,LKOH,16873,1017039867.5,4178.0,4158.0,4221.0,4195.0,4206.5,242457,0.69
2023-03-27,TQBR,LKOH,36802,2508887838.5,4230.0,4217.0,4343.5,4277.5,4322.0,586534,2.75
2023-03-28,TQBR,LKOH,31521,2114506351.0,4331.0,4271.0,4350.5,4310.5,4320.0,490573,-0.05
2023-03-29,TQBR,LKOH,27429,1827180782.5,4323.0,4294.0,4360.0,4331.5,4342.0,421821,0.51
2023-03-30,TQBR,LKOH,29059,1921369366.5,4349.5,4320.0,4388.5,4364.5,4382.5,440238,0.93
2023-03-31,TQBR,LKOH,47897,2927309853.0,4379.0,4280.5,4389.0,4333.0,4352.5,675588,-0.68
2023-04-03,TQBR,LKOH,64557,5059469766.5,4499.5,4422.0,4508.5,4472.0,4473.5,1131475,2.78
2023-04-04,TQBR,LKOH,45051,4159083536.5,4491.5,4476.5,4575.5,4530.5,4510.5,918078,0.83
2023-04-05,TQBR,LKOH,31106,2515854873.5,4509.5,4460.0,4545.0,4497.5,4540.0,559414,0.65
2023-04-06,TQBR,LKOH,53912,4307253711.0,4541.5,4475.5,4623.5,4592.5,4585.0,937866,0.99
2023-04-07,TQBR,LKOH,44008,2953973772.0,4610.5,4520.0,4638.5,4597.0,4637.0,642433,1.13
2023-04-10,TQBR,LKOH,42214,2812793727.0,4636.0,4620.0,4661.0,4643.0,4650.5,605838,0.29
2023-04-11,TQBR,LKOH,48561,4178663868.5,4650.5,4575.0,4689.0,4651.0,4620.0,898479,-0.66
2023-04-12,TQBR,LKOH,44531,4384764374.5,4668.0,4630.0,4728.5,4674.0,4670.0,937989,1.08
2023-04-13,TQBR,LKOH,49697,4181063102.0,4686.0,4590.0,4686.0,4629.0,4612.5,903150,-1.23
2023-04-14,TQBR,LKOH,53041,4383066870.0,4612.5,4553.5,4629.0,4584.5,4618.0,956035,0.12
2023-04-17,TQBR,LKOH,43453,3084899392.5,4660.0,4629.5,4670.0,4649.5,4640.0,663501,0.48
2023-04-18,TQBR,LKOH,53327,4088555102.0,4649.5,4583.5,4658.0,4614.0,4599.5,886105,-0.87
2023-04-19,TQBR,LKOH,64601,5631231077.0,4600.0,4528.0,4609.5,4566.5,4539.5,1233167,-1.3
2023-04-20,TQBR,LKOH,147622,17086297863.5,4539.5,4462.0,4794.5,4667.0,4746.0,3660601,4.55
2023-04-21,TQBR,LKOH,39564,4055912112.5,4759.5,4711.0,4776.5,4742.0,4729.5,855354,-0.35
2023-04-24,TQBR,LKOH,32894,2508114138.5,4728.5,4692.5,4750.0,4721.5,4710.5,531210,-0.4
2023-04-25,TQBR,LKOH,20894,1840732536.0,4714.0,4678.0,4720.0,4700.5,4689.0,391565,-0.46
2023-04-26,TQBR,LKOH,42835,3019460582.5,4695.0,4627.5,4706.0,4667.5,4659.0,646923,-0.64
2023-04-27,TQBR,LKOH,24108,2394979843.5,4659.0,4655.0,4710.5,4689.0,4700.0,510777,0.88
2023-04-28,TQBR,LKOH,29084,2530129370.5,4710.0,4641.5,4710.0,4675.0,4674.5,541274,-0.54
2023-05-02,TQBR,LKOH,47444,3966339730.5,4680.0,4552.0,4705.0,4628.0,4581.0,856737,-2.0
2023-05-03,TQBR,LKOH,62958,5062956176.5,4581.0,4491.0,4638.0,4569.0,4508.5,1108207,-1.58
2023-05-04,TQBR,LKOH,27224,2231532965.5,4529.5,4512.5,4564.5,4536.0,4547.5,491929,0.87
2023-05-05,TQBR,LKOH,26116,1964045634.0,4547.5,4501.5,4557.5,4528.0,4509.0,433747,-0.85
2023-05-08,TQBR,LKOH,19250,1658042916.5,4524.5,4517.5,4599.5,4561.0,4564.5,363539,1.23
2023-05-10,TQBR,LKOH,57647,4704659900.5,4560.0,4559.0,4716.0,4667.0,4716.0,1008279,3.32
2023-05-11,TQBR,LKOH,113328,11337129330.0,4728.5,4681.0,4849.5,4787.5,4788.5,2368559,1.54
2023-05-12,TQBR,LKOH,46638,4674851704.0,4800.0,4751.0,4842.5,4802.5,4819.0,973509,0.64
2023-05-15,TQBR,LKOH,100794,9306615680.0,4840.0,4838.0,5055.0,4952.0,5045.5,1879341,4.7
2023-05-16,TQBR,LKOH,77583,7558944142.5,5068.0,5020.5,5120.0,5085.0,5086.0,1486446,0.8
2023-05-17,TQBR,LKOH,37892,3524580159.5,5094.5,5060.5,5120.0,5087.0,5097.0,692804,0.22
2023-05-18,TQBR,LKOH,35564,3387053164.5,5110.0,5070.0,5120.0,5090.5,5075.0,665351,-0.43
2023-05-19,TQBR,LKOH,40028,3378909996.5,5070.0,5013.0,5078.5,5047.5,5078.5,669407,0.07
2023-05-22,TQBR,LKOH,27346,2385761006.5,5112.0,5057.0,5116.0,5081.5,5090.0,469490,0.23
2023-05-23,TQBR,LKOH,42137,4757087119.0,5094.0,5065.0,5174.0,5113.0,5173.0,930012,1.63
2023-05-24,TQBR,LKOH,43450,4938393893.0,5185.0,5142.0,5215.0,5172.5,5192.0,953702,0.37
2023-05-25,TQBR,LKOH,67775,4462642673.0,5198.0,5160.5,5209.0,5195.5,5203.5,858843,0.22
2023-05-26,TQBR,LKOH,55157,5139367859.0,5207.5,5203.0,5298.5,5247.0,5296.5,979241,1.79
2023-05-29,TQBR,LKOH,105470,12141850403.0,5341.0,5332.0,5547.5,5478.5,5538.5,2215860,4.57
2023-05-30,TQBR,LKOH,128916,14462701872.0,5515.0,5461.5,5698.5,5599.5,5530.0,2582957,-0.15
2023-05-31,TQBR,LKOH,67664,6324434583.5,5590.5,5505.0,5594.0,5556.0,5569.0,1138315,0.71
2023-06-01,TQBR,LKOH,98016,9935747200.0,5570.0,5540.0,5685.0,5628.5,5684.0,1765312,2.07
2023-06-02,TQBR,LKOH,196226,17412550068.0,5303.0,5302.0,5454.0,5388.5,5383.0,3232253,-5.3
2023-06-05,TQBR,LKOH,153372,11035204917.0,5401.0,5155.5,5420.0,5272.0,5166.5,2093226,-4.02
2023-06-06,TQBR,LKOH,118728,11124598806.0,5145.0,4962.5,5175.5,5064.0,5149.5,2197270,-0.33
2023-06-07,TQBR,LKOH,81510,4772425825.0,5164.5,5073.0,5164.5,5113.5,5101.0,933289,-0.94
2023-06-08,TQBR,LKOH,73030,3756669177.5,5101.0,5041.0,5111.0,5069.5,5065.0,741006,-0.71
2023-06-09,TQBR,LKOH,36980,2658745072.0,5082.0,5070.0,5112.5,5088.5,5077.0,522435,0.24
2023-06-13,TQBR,LKOH,68458,7162980383.5,5092.0,5077.0,5265.5,5205.5,5264.0,1376175,3.68
2023-06-14,TQBR,LKOH,47546,4867280057.5,5299.0,5205.5,5324.0,5258.0,5246.0,925722,-0.34
2023-06-15,TQBR,LKOH,53952,5576232224.5,5251.5,5226.0,5319.5,5278.0,5302.5,1056143,1.08
2023-06-16,TQBR,LKOH,34389,3012883537.0,5309.5,5243.5,5330.0,5276.0,5260.5,571053,-0.79
2023-06-19,TQBR,LKOH,51460,4036066120.5,5262.0,5177.0,5297.5,5217.0,5194.0,773461,-1.26
2023-06-20,TQBR,LKOH,57862,5029426926.5,5190.0,5081.0,5194.0,5142.5,5150.5,977789,-0.84
2023-06-21,TQBR,LKOH,38283,3311940340.0,5152.5,5110.0,5166.5,5135.0,5125.0,644977,-0.5
2023-06-22,TQBR,LKOH,38366,3107143307.5,5134.0,5103.0,5189.0,5146.5,5137.0,603808,0.23
2023-06-23,TQBR,LKOH,65445,5422282936.5,5130.0,5004.0,5145.0,5076.0,5030.0,1068303,-2.08
2023-06-26,TQBR,LKOH,73317,6010509695.5,5100.0,4965.0,5114.0,5049.0,5048.5,1190426,0.37
2023-06-27,TQBR,LKOH,50424,4740654477.5,5077.0,5031.0,5158.5,5128.5,5138.0,924408,1.77
2023-06-28,TQBR,LKOH,49579,3598742609.0,5150.0,5082.0,5155.0,5119.5,5108.0,702887,-0.58
2023-06-29,TQBR,LKOH,39355,3807086554.0,5116.5,5096.0,5150.0,5129.5,5124.0,742239,0.31
2023-06-30,TQBR,LKOH,32906,3629031080.0,5127.0,5063.0,5139.0,5099.5,5079.0,711614,-0.88
2023-07-03,TQBR,LKOH,32042,3260193013.5,5099.0,5080.0,5123.0,5106.5,5095.5,638455,0.32
2023-07-04,TQBR,LKOH,70267,7617815970.5,5110.0,5082.0,5260.0,5189.0,5209.0,1467875,2.23
2023-07-05,TQBR,LKOH,61041,6382574352.0,5225.0,5221.5,5311.0,5277.5,5298.5,1209399,1.72
2023-07-06,TQBR,LKOH,67535,7543814801.0,5320.0,5304.0,5390.0,5351.0,5347.0,1410043,0.92
2023-07-07,TQBR,LKOH,51984,7025318572.0,5362.0,5326.0,5446.5,5407.5,5439.5,1299189,1.73
2023-07-10,TQBR,LKOH,62380,5981493667.0,5475.5,5404.0,5505.5,5451.5,5436.0,1097047,-0.06
2023-07-11,TQBR,LKOH,38346,3740344228.0,5440.5,5366.5,5449.5,5410.5,5439.0,691228,0.06
2023-07-12,TQBR,LKOH,55616,6751311312.5,5442.0,5377.5,5535.0,5494.0,5500.0,1229029,1.12
2023-07-13,TQBR,LKOH,36789,3967481491.5,5531.0,5461.0,5549.5,5502.0,5498.0,721187,-0.04
2023-07-14,TQBR,LKOH,35426,4371988986.5,5488.0,5450.0,5550.0,5521.0,5514.0,792177,0.29
2023-07-17,TQBR,LKOH,47942,4227845386.0,5490.0,5462.5,5535.0,5507.5,5503.0,767646,-0.2
2023-07-18,TQBR,LKOH,55752,6377872411.5,5514.5,5481.0,5585.0,5544.5,5537.5,1150298,0.63
2023-07-19,TQBR,LKOH,39945,3371241853.5,5541.0,5495.0,5568.0,5518.5,5518.0,610875,-0.35
2023-07-20,TQBR,LKOH,61230,4715606423.0,5518.0,5381.0,5520.0,5458.0,5394.0,864108,-2.25
2023-07-21,TQBR,LKOH,50422,3518231790.5,5410.0,5397.5,5505.0,5468.0,5505.0,643480,2.06
2023-07-24,TQBR,LKOH,35582,3456821530.0,5508.0,5491.0,5554.0,5519.5,5545.5,626210,0.74
2023-07-25,TQBR,LKOH,67998,6844368601.5,5555.5,5532.5,5649.5,5601.0,5633.5,1221979,1.59
2023-07-26,TQBR,LKOH,42594,4302002825.5,5636.0,5591.0,5665.5,5631.0,5626.0,763971,-0.13
2023-07-27,TQBR,LKOH,34587,3591962804.5,5638.0,5637.5,5678.0,5666.0,5668.0,633923,0.75
2023-07-28,TQBR,LKOH,90171,10788401148.5,5679.0,5654.5,5917.0,5780.0,5896.0,1866234,4.02
2023-07-31,TQBR,LKOH,83645,9279307154.0,5952.5,5905.5,5999.5,5961.5,5938.0,1556499,0.71
2023-08-01,TQBR,LKOH,79693,8019253542.5,5940.5,5883.0,6049.0,5978.5,6008.0,1341457,1.18
2023-08-02,TQBR,LKOH,85842,7986643495.5,6008.0,5960.0,6123.0,6068.0,6069.5,1316225,1.02
2023-08-03,TQBR,LKOH,62454,6117297819.5,6066.0,6040.0,6168.0,6119.0,6155.0,999735,1.41
2023-08-04,TQBR,LKOH,138391,17457885116.5,6170.0,5951.5,6270.0,6144.5,6103.0,2841306,-0.84
2023-08-07,TQBR,LKOH,86092,8623913811.0,6177.0,5975.0,6210.0,6117.5,6048.5,1409863,-0.89
2023-08-08,TQBR,LKOH,80577,9358005945.0,6040.0,5925.0,6135.0,6022.0,6124.5,1553747,1.26
2023-08-09,TQBR,LKOH,50996,5782564052.5,6130.0,6073.0,6185.0,6145.0,6171.5,941045,0.77
2023-08-10,TQBR,LKOH,58456,6349833883.5,6185.0,6155.0,6258.0,6216.5,6252.0,1021463,1.3
2023-08-11,TQBR,LKOH,51669,4930413401.5,6265.0,6205.0,6287.0,6249.5,6284.5,788917,0.52
2023-08-14,TQBR,LKOH,166049,19004042624.5,6322.0,6011.5,6428.0,6259.5,6127.5,3036111,-2.5
2023-08-15,TQBR,LKOH,108499,14110258518.5,6089.5,6008.0,6290.0,6202.5,6131.5,2275173,0.07
2023-08-16,TQBR,LKOH,98392,12107406770.0,6156.5,5990.5,6198.0,6077.5,6094.5,1992176,-0.6
2023-08-17,TQBR,LKOH,47066,5517545139.0,6160.0,6062.0,6167.0,6126.5,6162.0,900508,1.11
2023-08-18,TQBR,LKOH,50689,5699273253.5,6167.0,6122.5,6285.0,6203.5,6277.5,918710,1.87
2023-08-21,TQBR,LKOH,59767,7489249639.0,6295.0,6237.0,6338.0,6293.0,6265.5,1190057,-0.19
2023-08-22,TQBR,LKOH,196503,34763622728.0,6265.5,6216.5,6677.0,6554.5,6606.5,5303696,5.44
2023-08-23,TQBR,LKOH,148188,19178937933.5,6632.0,6364.0,6654.0,6502.0,6412.5,2949873,-2.94
2023-08-24,TQBR,LKOH,60566,8050637122.5,6497.5,6432.0,6571.5,6498.5,6561.5,1238864,2.32
2023-08-25,TQBR,LKOH,41442,5012840120.5,6562.5,6513.5,6592.5,6558.0,6566.0,764285,0.07
2023-08-28,TQBR,LKOH,52135,6044555485.0,6570.5,6560.0,6665.0,6614.0,6662.0,913840,1.46
2023-08-29,TQBR,LKOH,81422,13005805291.5,6673.5,6636.0,6780.0,6696.0,6779.5,1942005,1.76
2023-08-30,TQBR,LKOH,106659,14808316303.0,6789.0,6760.0,6900.0,6842.5,6837.0,2164120,0.85
2023-08-31,TQBR,LKOH,49663,5613714283.5,6858.5,6788.0,6875.0,6827.5,6830.0,822172,-0.1
2023-09-01,TQBR,LKOH,43880,4826501395.5,6839.0,6784.0,6848.0,6804.5,6819.0,709297,-0.16
2023-09-04,TQBR,LKOH,44825,4511135560.0,6844.0,6825.0,6870.0,6844.5,6850.0,659054,0.45
2023-09-05,TQBR,LKOH,55042,8247482246.0,6860.0,6847.0,6940.0,6894.5,6916.0,1196241,0.96
2023-09-06,TQBR,LKOH,42413,5300634718.5,6915.0,6832.5,6916.0,6875.5,6867.5,770873,-0.7
2023-09-07,TQBR,LKOH,115884,15293150277.0,6855.5,6571.5,6880.0,6721.0,6666.5,2276051,-2.93
2023-09-08,TQBR,LKOH,72461,8784859683.5,6660.0,6533.0,6724.0,6612.0,6625.0,1328582,-0.62
2023-09-11,TQBR,LKOH,74155,8506116922.0,6625.0,6435.0,6625.0,6530.5,6456.0,1302524,-2.55
2023-09-12,TQBR,LKOH,70724,10200209140.5,6500.0,6480.0,6730.0,6620.5,6729.0,1540652,4.23
2023-09-13,TQBR,LKOH,47933,7484237944.0,6738.0,6576.0,6739.0,6653.5,6610.0,1124756,-1.77
2023-09-14,TQBR,LKOH,80681,13452699372.0,6603.0,6346.0,6633.0,6489.5,6519.0,2073404,-1.38
2023-09-15,TQBR,LKOH,54170,8010328261.5,6520.0,6501.0,6609.0,6549.0,6553.0,1223115,0.52
2023-09-18,TQBR,LKOH,54031,6032646905.0,6600.0,6476.0,6655.0,6570.0,6526.0,918186,-0.41
2023-09-19,TQBR,LKOH,85445,9841699462.0,6525.5,6326.5,6560.0,6424.0,6344.0,1532037,-2.79
2023-09-20,TQBR,LKOH,83145,11983960679.0,6350.0,6280.0,6499.0,6412.0,6423.0,1870029,1.25
2023-09-21,TQBR,LKOH,89876,9343044898.5,6400.0,6350.0,6428.0,6388.5,6379.0,1462407,-0.69
2023-09-22,TQBR,LKOH,52840,7180645807.5,6397.0,6305.0,6517.0,6449.5,6495.0,1113523,1.82
2023-09-25,TQBR,LKOH,43421,4461752401.0,6500.0,6426.0,6525.0,6456.0,6449.0,691002,-0.71
2023-09-26,TQBR,LKOH,52095,5995033305.5,6430.0,6322.0,6438.0,6375.5,6386.0,940344,-0.98
2023-09-27,TQBR,LKOH,43811,4718821532.0,6412.0,6404.5,6500.0,6461.0,6490.0,730314,1.63
2023-09-28,TQBR,LKOH,53010,6499171205.5,6502.0,6501.5,6645.5,6583.0,6645.5,987307,2.4
2023-09-29,TQBR,LKOH,53890,6383255566.5,6650.0,6603.5,6700.0,6657.5,6677.0,958782,0.47
2023-10-02,TQBR,LKOH,58520,7477418536.5,6716.5,6658.5,6797.5,6744.0,6720.0,1108736,0.64
2023-10-03,TQBR,LKOH,51433,6402644543.0,6720.0,6636.5,6784.0,6709.5,6754.5,954481,0.51
2023-10-04,TQBR,LKOH,49907,6119352880.5,6740.0,6659.5,6815.0,6755.5,6660.5,905828,-1.39
2023-10-05,TQBR,LKOH,39729,4974584504.5,6706.0,6645.0,6759.5,6710.5,6721.5,741317,0.92
2023-10-06,TQBR,LKOH,35379,5318510792.5,6749.5,6717.0,6797.0,6760.5,6797.0,786722,1.12
2023-10-09,TQBR,LKOH,64428,7615757279.0,6880.0,6822.0,6895.5,6868.0,6863.5,1108933,0.98
2023-10-10,TQBR,LKOH,40870,3783193246.5,6874.0,6822.5,6880.0,6851.0,6853.5,552196,-0.15
2023-10-11,TQBR,LKOH,190370,24211871421.0,6864.5,6835.5,7099.5,6982.5,6890.5,3467588,0.54
2023-10-12,TQBR,LKOH,153937,19156873466.5,6862.5,6848.0,7154.0,7043.0,7120.0,2719991,3.33
2023-10-13,TQBR,LKOH,125166,12045578400.0,7143.0,7136.0,7250.0,7183.5,7244.0,1676799,1.74
2023-10-16,TQBR,LKOH,98665,10756652843.5,7275.0,7234.5,7349.0,7313.0,7335.0,1470908,1.26
2023-10-17,TQBR,LKOH,78993,11994355450.5,7347.5,7264.0,7394.0,7350.5,7384.5,1631765,0.67
2023-10-18,TQBR,LKOH,127679,19287541900.5,7399.0,7365.0,7535.0,7461.0,7488.0,2585069,1.4
2023-10-19,TQBR,LKOH,64360,7344739430.5,7480.0,7416.5,7495.0,7461.0,7486.0,984445,-0.03
2023-10-20,TQBR,LKOH,57085,7331130887.0,7499.5,7405.0,7509.5,7456.5,7491.5,982823,0.07
2023-10-23,TQBR,LKOH,55850,6435329390.0,7510.5,7452.5,7549.0,7494.5,7462.5,858639,-0.39
2023-10-24,TQBR,LKOH,47492,6097159788.0,7478.0,7417.0,7487.5,7448.5,7444.0,818518,-0.25
2023-10-25,TQBR,LKOH,81186,9703001231.0,7430.0,7207.0,7444.0,7368.0,7437.5,1316783,-0.09
2023-10-26,TQBR,LKOH,154268,21199150043.0,7455.0,7211.0,7498.0,7325.0,7228.5,2894431,-2.81
2023-10-27,TQBR,LKOH,99353,13143808612.0,7227.0,7136.5,7338.0,7248.5,7318.0,1813293,1.24
2023-10-30,TQBR,LKOH,56673,5590503605.5,7299.5,7228.0,7315.0,7263.5,7248.0,769661,-0.96
2023-10-31,TQBR,LKOH,66847,7324583067.5,7231.0,7107.0,7264.0,7165.5,7150.5,1022090,-1.35
2023-11-01,TQBR,LKOH,40579,4422248663.0,7152.0,7130.5,7266.0,7219.0,7240.0,612587,1.25
2023-11-02,TQBR,LKOH,33674,3464689242.0,7257.5,7217.0,7292.0,7259.5,7253.5,477286,0.19
2023-11-03,TQBR,LKOH,29997,2640865560.0,7268.0,7210.5,7278.0,7236.0,7238.0,364963,-0.21
2023-11-06,TQBR,LKOH,37962,4691426773.0,7243.0,7221.0,7387.5,7306.0,7376.0,642147,1.91
2023-11-07,TQBR,LKOH,42336,4365604413.5,7370.0,7295.5,7380.0,7338.5,7333.5,594815,-0.58
2023-11-08,TQBR,LKOH,45508,4242614703.0,7341.0,7277.0,7373.0,7321.0,7295.0,579529,-0.52
2023-11-09,TQBR,LKOH,44381,4272139882.0,7291.0,7221.0,7307.0,7264.5,7260.0,587978,-0.48
2023-11-10,TQBR,LKOH,38811,3613089648.5,7270.0,7238.5,7304.5,7272.0,7288.5,496782,0.39
2023-11-13,TQBR,LKOH,40807,3232073953.5,7296.0,7270.0,7325.0,7286.5,7277.5,443491,-0.15
2023-11-14,TQBR,LKOH,47108,4417222693.5,7285.0,7165.0,7285.0,7219.5,7200.0,611766,-1.06
2023-11-15,TQBR,LKOH,42616,4384254064.0,7184.0,7138.0,7257.0,7196.0,7224.0,609132,0.33
2023-11-16,TQBR,LKOH,42404,3989935421.5,7221.5,7120.5,7236.0,7176.0,7135.5,556002,-1.23
2023-11-17,TQBR,LKOH,45926,5469443818.0,7135.5,7080.5,7234.0,7156.0,7225.5,764211,1.26
2023-11-20,TQBR,LKOH,32985,3053218347.0,7225.5,7161.0,7226.0,7192.0,7194.5,424449,-0.43
2023-11-21,TQBR,LKOH,29013,3459120952.0,7180.5,7137.5,7216.0,7173.5,7209.0,482152,0.2
2023-11-22,TQBR,LKOH,43897,4927911800.5,7211.0,7207.0,7299.0,7272.5,7299.0,677597,1.25
2023-11-23,TQBR,LKOH,25250,2855176400.5,7301.0,7251.5,7330.0,7284.5,7258.0,391940,-0.56
