BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
TQBR,2022-06-02,Роснефть,ROSN,33074,824014948.1,375.25,368.0,378.7,368.75,370.7,368.75,2222933,370.7,370.7,368.75,824014948.1,824014948.1,824014948.1,0,3,SUR,-1.92
TQBR,2022-06-03,Роснефть,ROSN,34955,803098414.15,369.95,360.0,371.45,365.45,364.45,365.45,2203658,364.45,364.45,365.45,803098414.15,803098414.15,803098414.15,0,3,SUR,-0.89
TQBR,2022-06-06,Роснефть,ROSN,40086,1056729052.25,368.7,364.1,373.9,368.8,370.4,368.8,2853037,370.4,370.4,368.8,1056729052.25,1056729052.25,1056729052.25,0,3,SUR,0.92
TQBR,2022-06-07,Роснефть,ROSN,35110,786581730.2,368.8,362.05,369.0,366.55,365.0,366.55,2153551,365.25,365.25,366.55,786581730.2,786581730.2,786581730.2,0,3,SUR,-0.61
TQBR,2022-06-08,Роснефть,ROSN,23428,832431747.85,367.15,367.0,375.0,372.85,372.05,372.85,2237505,372.05,372.05,372.85,832431747.85,832431747.85,832431747.85,0,3,SUR,1.72
TQBR,2022-06-09,Роснефть,ROSN,21263,681250789.65,377.5,367.25,378.3,373.25,373.25,373.25,1825086,373.25,373.25,373.25,681250789.65,681250789.65,681250789.65,0,3,SUR,0.11
TQBR,2022-06-10,Роснефть,ROSN,19608,555085687.15,372.0,368.1,374.6,369.5,371.35,369.5,1494476,371.4,371.4,369.5,555085687.15,555085687.15,555085687.15,0,3,SUR,-1.0
TQBR,2022-06-14,Роснефть,ROSN,19806,564062413.9,369.6,366.0,373.6,371.6,371.2,371.6,1519480,371.2,371.2,371.6,564062413.9,564062413.9,564062413.9,0,3,SUR,0.57
TQBR,2022-06-15,Роснефть,ROSN,21686,887577274.2,373.0,370.4,376.05,375.65,373.35,375.65,2377212,373.35,373.35,375.65,887577274.2,887577274.2,887577274.2,0,3,SUR,1.09
TQBR,2022-06-16,Роснефть,ROSN,57895,2297840101.8,376.8,375.35,389.8,383.0,383.95,383.0,5984711,383.95,383.95,383.0,2297840101.8,2297840101.8,2297840101.8,0,3,SUR,1.96
SPEQ,2022-06-17,Роснефть,ROSN,127,104206410.0,381.15,381.15,381.15,,,381.15,273400,,,,0.0,0.0,0.0,0,3,SUR,-1.05
TQBR,2022-06-17,Роснефть,ROSN,24349,915046271.0,384.0,379.0,386.65,384.45,382.0,384.45,2396152,381.9,381.9,384.45,915046271.0,915046271.0,915046271.0,0,3,SUR,0.38
TQBR,2022-06-20,Роснефть,ROSN,32813,833482915.8,382.3,382.1,389.8,389.8,385.45,389.8,2162264,385.45,385.45,389.8,833482915.8,833482915.8,833482915.8,0,3,SUR,1.39
TQBR,2022-06-21,Роснефть,ROSN,37344,1083752737.9,389.05,381.1,391.9,381.3,384.55,381.3,2816910,384.75,384.75,381.3,1083752737.9,1083752737.9,1083752737.9,0,3,SUR,-2.18
TQBR,2022-06-22,Роснефть,ROSN,30501,1017563927.65,380.0,371.05,380.8,377.6,376.05,377.6,2707370,375.85,375.85,377.6,1017563927.65,1017563927.65,1017563927.65,0,3,SUR,-0.97
TQBR,2022-06-23,Роснефть,ROSN,20623,857281560.65,378.0,375.0,381.85,378.4,378.35,378.4,2266872,378.2,378.2,378.4,857281560.65,857281560.65,857281560.65,0,3,SUR,0.21
TQBR,2022-06-24,Роснефть,ROSN,20174,562111645.2,377.9,373.8,378.7,377.0,375.8,377.0,1495276,375.95,375.95,377.0,562111645.2,562111645.2,562111645.2,0,3,SUR,-0.37
TQBR,2022-06-27,Роснефть,ROSN,22509,480480422.05,377.0,372.6,378.75,376.65,376.65,376.65,1275738,376.65,376.65,376.65,480480422.05,480480422.05,480480422.05,0,3,SUR,-0.09
TQBR,2022-06-28,Роснефть,ROSN,34942,1121593504.35,377.0,373.55,385.2,381.85,378.6,381.85,2961498,378.75,378.75,381.85,1121593504.35,1121593504.35,1121593504.35,0,3,SUR,1.38
TQBR,2022-06-29,Роснефть,ROSN,31113,1108844395.05,381.9,374.25,386.5,384.2,379.4,384.2,2924508,379.15,379.15,384.2,1108844395.05,1108844395.05,1108844395.05,0,3,SUR,0.62
TQBR,2022-06-30,Роснефть,ROSN,96639,3574482917.55,386.0,348.05,387.35,362.25,366.6,362.25,9748439,366.65,366.65,362.25,3574482917.55,3574482917.55,3574482917.55,0,3,SUR,-5.71
TQBR,2022-07-01,Роснефть,ROSN,66793,2595412050.9,391.85,373.75,393.7,375.15,379.6,375.15,6832874,379.85,379.85,375.15,2595412050.9,2595412050.9,2595412050.9,0,3,SUR,3.56
TQBR,2022-07-04,Роснефть,ROSN,35985,923181462.4,376.9,367.5,380.35,371.6,373.4,371.6,2470625,373.65,373.65,371.6,923181462.4,923181462.4,923181462.4,0,3,SUR,-0.95
TQBR,2022-07-05,Роснефть,ROSN,33455,982517231.4,372.05,365.05,377.15,371.5,371.15,371.5,2647298,371.15,371.15,371.5,982517231.4,982517231.4,982517231.4,0,3,SUR,-0.03
TQBR,2022-07-06,Роснефть,ROSN,38215,930292068.25,371.55,368.4,378.7,369.65,374.35,369.65,2485084,374.35,374.35,369.65,930292068.25,930292068.25,930292068.25,0,3,SUR,-0.5
TQBR,2022-07-07,Роснефть,ROSN,48505,1368358398.15,370.1,363.1,372.8,364.95,367.65,364.95,3720956,367.75,367.75,364.95,1368358398.15,1368358398.15,1368358398.15,0,3,SUR,-1.27
TQBR,2022-07-08,Роснефть,ROSN,70353,1999605607.3,343.0,343.0,356.5,351.2,351.25,351.2,5692617,351.25,351.25,351.2,1999605607.3,1999605607.3,1999605607.3,0,3,SUR,-3.77
TQBR,2022-07-11,Роснефть,ROSN,41936,842007859.15,352.55,343.05,355.9,343.8,349.0,343.8,2412523,349.0,349.0,343.8,842007859.15,842007859.15,842007859.15,0,3,SUR,-2.11
TQBR,2022-07-12,Роснефть,ROSN,52408,1193811015.75,342.85,327.6,342.9,333.5,333.3,333.5,3581763,333.3,333.3,333.5,1193811015.75,1193811015.75,1193811015.75,0,3,SUR,-3.0
TQBR,2022-07-13,Роснефть,ROSN,50700,1293887168.25,334.45,317.1,335.45,321.0,324.3,321.0,3990026,324.3,324.3,321.0,1293887168.25,1293887168.25,1293887168.25,0,3,SUR,-3.75
TQBR,2022-07-14,Роснефть,ROSN,47030,1120559069.1,320.0,311.5,324.75,315.45,317.6,315.45,3528461,317.6,317.6,315.45,1120559069.1,1120559069.1,1120559069.1,0,3,SUR,-1.73
TQBR,2022-07-15,Роснефть,ROSN,42919,1242516946.45,316.8,314.05,332.5,330.5,322.4,330.5,3854047,322.4,322.4,330.5,1242516946.45,1242516946.45,1242516946.45,0,3,SUR,4.77
TQBR,2022-07-18,Роснефть,ROSN,32703,910402033.1,334.1,322.2,334.55,326.0,327.7,326.0,2778332,327.7,327.7,326.0,910402033.1,910402033.1,910402033.1,0,3,SUR,-1.36
TQBR,2022-07-19,Роснефть,ROSN,31516,628186382.95,325.95,316.25,327.2,320.75,321.4,320.75,1954556,321.4,321.4,320.75,628186382.95,628186382.95,628186382.95,0,3,SUR,-1.61
TQBR,2022-07-20,Роснефть,ROSN,43011,1031212171.35,322.0,319.65,333.75,330.0,327.7,330.0,3149662,327.4,327.4,330.0,1031212171.35,1031212171.35,1031212171.35,0,3,SUR,2.88
TQBR,2022-07-21,Роснефть,ROSN,36295,779076274.95,330.15,318.55,332.9,328.2,324.5,328.2,2400755,324.5,324.5,328.2,779076274.95,779076274.95,779076274.95,0,3,SUR,-0.55
TQBR,2022-07-22,Роснефть,ROSN,43337,1325184869.9,329.4,328.5,341.45,340.0,336.95,340.0,3933221,336.9,336.9,340.0,1325184869.9,1325184869.9,1325184869.9,0,3,SUR,3.6
TQBR,2022-07-25,Роснефть,ROSN,25345,684277015.2,338.8,335.0,342.2,336.6,338.8,336.6,2019634,338.8,338.8,336.6,684277015.2,684277015.2,684277015.2,0,3,SUR,-1.0
TQBR,2022-07-26,Роснефть,ROSN,30576,978600682.05,339.5,338.05,347.0,347.0,343.55,347.0,2850215,343.35,343.35,347.0,978600682.05,978600682.05,978600682.05,0,3,SUR,3.09
TQBR,2022-07-27,Роснефть,ROSN,29421,987131074.4,347.0,345.05,352.5,348.7,349.35,348.7,2825911,349.3,349.3,348.7,987131074.4,987131074.4,987131074.4,0,3,SUR,0.49
TQBR,2022-07-28,Роснефть,ROSN,30562,784531545.0,349.45,340.2,351.65,344.3,344.6,344.3,2276723,344.6,344.6,344.3,784531545.0,784531545.0,784531545.0,0,3,SUR,-1.26
TQBR,2022-07-29,Роснефть,ROSN,38634,1462099191.95,343.0,341.7,354.55,353.0,350.05,353.0,4179795,349.8,349.8,353.0,1462099191.95,1462099191.95,1462099191.95,0,3,SUR,2.53
TQBR,2022-08-01,Роснефть,ROSN,33993,1489610349.2,354.4,345.4,354.45,348.0,349.0,348.0,4268232,349.0,349.0,348.0,1489610349.2,1489610349.2,1489610349.2,0,3,SUR,-1.42
TQBR,2022-08-02,Роснефть,ROSN,40559,1132490529.35,346.25,334.0,347.95,335.8,339.55,335.8,3335172,339.55,339.55,335.8,1132490529.35,1132490529.35,1132490529.35,0,3,SUR,-3.51
TQBR,2022-08-03,Роснефть,ROSN,33378,908707389.85,337.0,329.0,338.95,330.25,333.9,330.25,2721480,333.9,333.9,330.25,908707389.85,908707389.85,908707389.85,0,3,SUR,-1.65
TQBR,2022-08-04,Роснефть,ROSN,35325,768480637.75,330.15,323.0,330.3,324.6,325.55,324.6,2360496,325.55,325.55,324.6,768480637.75,768480637.75,768480637.75,0,3,SUR,-1.71
TQBR,2022-08-05,Роснефть,ROSN,46407,1045085885.7,325.25,316.1,327.0,322.7,320.9,322.7,3256627,320.9,320.9,322.7,1045085885.7,1045085885.7,1045085885.7,0,3,SUR,-0.59
TQBR,2022-08-08,Роснефть,ROSN,31835,878483934.8,331.5,324.25,332.7,327.35,328.15,327.35,2677228,328.15,328.15,327.35,878483934.8,878483934.8,878483934.8,0,3,SUR,1.44
TQBR,2022-08-09,Роснефть,ROSN,36763,910161246.6,327.35,324.1,340.3,339.65,332.05,339.65,2740893,332.05,332.05,339.65,910161246.6,910161246.6,910161246.6,0,3,SUR,3.76
TQBR,2022-08-10,Роснефть,ROSN,28623,707590385.25,339.95,335.0,340.7,339.5,337.6,339.5,2095869,337.6,337.6,339.5,707590385.25,707590385.25,707590385.25,0,3,SUR,-0.04
TQBR,2022-08-11,Роснефть,ROSN,29365,859190008.3,341.1,333.0,342.8,333.0,338.85,333.0,2535543,338.85,338.85,333.0,859190008.3,859190008.3,859190008.3,0,3,SUR,-1.91
TQBR,2022-08-12,Роснефть,ROSN,21448,462797691.75,332.8,330.65,337.3,336.2,334.1,336.2,1385223,334.1,334.1,336.2,462797691.75,462797691.75,462797691.75,0,3,SUR,0.96
TQBR,2022-08-15,Роснефть,ROSN,24117,524507892.6,336.0,332.55,338.0,335.9,334.95,335.9,1565905,334.95,334.95,335.9,524507892.6,524507892.6,524507892.6,0,3,SUR,-0.09
TQBR,2022-08-16,Роснефть,ROSN,46379,1386633606.55,337.0,335.65,349.45,348.0,343.65,348.0,4035259,343.65,343.65,348.0,1386633606.55,1386633606.55,1386633606.55,0,3,SUR,3.6
TQBR,2022-08-17,Роснефть,ROSN,30836,806800252.9,348.95,342.85,351.0,344.1,345.7,344.1,2333900,345.7,345.7,344.1,806800252.9,806800252.9,806800252.9,0,3,SUR,-1.12
TQBR,2022-08-18,Роснефть,ROSN,21320,540147081.95,344.0,341.6,347.45,346.4,344.55,346.4,1567767,344.55,344.55,346.4,540147081.95,540147081.95,540147081.95,0,3,SUR,0.67
TQBR,2022-08-19,Роснефть,ROSN,15168,368908552.8,346.4,343.15,347.15,344.8,344.8,344.8,1069905,344.8,344.8,344.8,368908552.8,368908552.8,368908552.8,0,3,SUR,-0.46
TQBR,2022-08-22,Роснефть,ROSN,28725,693350617.95,344.4,343.6,349.6,349.6,347.65,349.6,1994491,347.65,347.65,349.6,693350617.95,693350617.95,693350617.95,0,3,SUR,1.39
TQBR,2022-08-23,Роснефть,ROSN,40506,1189446241.6,349.0,347.15,356.3,356.0,352.55,356.0,3373962,352.55,352.55,356.0,1189446241.6,1189446241.6,1189446241.6,0,3,SUR,1.83
TQBR,2022-08-24,Роснефть,ROSN,32870,907204263.95,356.55,356.0,359.45,358.2,357.55,358.2,2537196,357.55,357.55,358.2,907204263.95,907204263.95,907204263.95,0,3,SUR,0.62
TQBR,2022-08-25,Роснефть,ROSN,27605,784832214.35,358.9,353.2,360.0,355.6,357.5,355.6,2195408,357.5,357.5,355.6,784832214.35,784832214.35,784832214.35,0,3,SUR,-0.73
TQBR,2022-08-26,Роснефть,ROSN,21323,564061467.2,356.25,354.45,361.9,361.5,358.45,361.5,1573633,358.45,358.45,361.5,564061467.2,564061467.2,564061467.2,0,3,SUR,1.66
TQBR,2022-08-29,Роснефть,ROSN,31762,962094062.45,361.75,361.1,368.95,367.3,366.4,367.3,2625832,366.4,366.4,367.3,962094062.45,962094062.45,962094062.45,0,3,SUR,1.6
TQBR,2022-08-30,Роснефть,ROSN,42476,1403592866.6,367.95,360.5,370.0,361.3,365.8,361.3,3837220,365.8,365.8,361.3,1403592866.6,1403592866.6,1403592866.6,0,3,SUR,-1.63
TQBR,2022-08-31,Роснефть,ROSN,60078,1979623045.0,372.0,364.5,381.4,368.0,370.05,368.0,5349824,370.05,370.05,368.0,1979623045.0,1979623045.0,1979623045.0,0,3,SUR,1.85
TQBR,2022-09-01,Роснефть,ROSN,60253,1869039504.65,368.0,361.8,374.0,373.5,368.85,373.5,5067381,368.85,368.85,373.5,1869039504.65,1869039504.65,1869039504.65,0,3,SUR,1.49
TQBR,2022-09-02,Роснефть,ROSN,93815,3330191596.9,375.0,373.5,389.95,385.1,384.7,385.1,8656390,384.7,384.7,385.1,3330191596.9,3330191596.9,3330191596.9,0,3,SUR,3.11
TQBR,2022-09-05,Роснефть,ROSN,50235,1573935674.3,387.0,372.0,387.75,385.1,383.0,385.1,4109540,383.0,383.0,385.1,1573935674.3,1573935674.3,1573935674.3,0,3,SUR,0.0
TQBR,2022-09-06,Роснефть,ROSN,82176,3018101340.75,384.95,362.0,385.85,375.7,374.5,375.7,8060428,374.45,374.45,375.7,3018101340.75,3018101340.75,3018101340.75,0,3,SUR,-2.44
TQBR,2022-09-07,Роснефть,ROSN,62281,1990596472.95,374.85,368.0,382.85,375.95,376.65,375.95,5290945,376.25,376.25,375.95,1990596472.95,1990596472.95,1990596472.95,0,3,SUR,0.07
TQBR,2022-09-08,Роснефть,ROSN,39889,1029742782.55,375.1,368.25,376.0,374.4,372.2,374.4,2764815,372.45,372.45,374.4,1029742782.55,1029742782.55,1029742782.55,0,3,SUR,-0.41
TQBR,2022-09-09,Роснефть,ROSN,45232,1443956969.1,375.0,371.55,378.8,378.0,375.0,378.0,3850302,375.0,375.0,378.0,1443956969.1,1443956969.1,1443956969.1,0,3,SUR,0.96
TQBR,2022-09-12,Роснефть,ROSN,51716,1406169877.05,377.55,374.7,383.75,378.95,380.25,379.4,3698146,380.25,380.25,378.95,1365218724.35,1365218724.35,1365218724.35,0,3,SUR,0.37
TQBR,2022-09-13,Роснефть,ROSN,44143,986521312.7,380.55,372.05,381.25,375.05,376.15,373.4,2622798,376.25,376.25,375.05,928920839.2,928920839.2,928920839.2,0,3,SUR,-1.58
TQBR,2022-09-14,Роснефть,ROSN,60737,1477499002.15,373.0,366.9,377.5,376.4,371.4,375.75,3978478,371.15,371.15,376.4,1396345380.8,1396345380.8,1396345380.8,0,3,SUR,0.63
TQBR,2022-09-15,Роснефть,ROSN,145157,5214902834.2,377.0,364.0,382.9,366.65,370.9,367.3,14046443,371.4,371.4,366.65,5065000542.25,5065000542.25,5065000542.25,0,3,SUR,-2.25
SPEQ,2022-09-16,Роснефть,ROSN,113,238160956.0,366.74,366.74,366.74,,,366.74,649400,,,,0.0,0.0,0.0,0,3,SUR,-3.78
TQBR,2022-09-16,Роснефть,ROSN,100014,2875802989.85,367.2,358.3,367.2,359.0,361.9,359.05,7946593,362.0,362.0,359.0,2774864980.65,2774864980.65,2774864980.65,0,3,SUR,-2.25
TQBR,2022-09-19,Роснефть,ROSN,47222,1214067500.75,356.9,355.1,362.9,357.5,358.75,358.25,3384090,358.8,358.8,357.5,1155882853.95,1155882853.95,1155882853.95,0,3,SUR,-0.22
TQBR,2022-09-20,Роснефть,ROSN,215742,6139549522.0,356.7,313.05,357.8,325.95,337.75,330.9,18179968,340.0,340.0,325.95,5045769241.5,5045769241.5,5045769241.5,0,3,SUR,-7.63
TQBR,2022-09-21,Роснефть,ROSN,143352,3872097461.25,293.4,278.2,323.6,311.6,310.2,312.55,12482054,310.15,310.15,311.6,3748224015.4,3748224015.4,3748224015.4,0,3,SUR,-5.55
TQBR,2022-09-22,Роснефть,ROSN,74936,2164269358.3,312.55,309.6,323.5,313.85,316.5,315.5,6837974,316.55,316.55,313.85,2074490188.65,2074490188.65,2074490188.65,0,3,SUR,0.94
TQBR,2022-09-23,Роснефть,ROSN,110302,2511444529.55,315.5,293.05,315.55,298.8,301.4,296.7,8332681,301.75,301.75,298.8,2349219536.65,2349219536.65,2349219536.65,0,3,SUR,-5.96
TQBR,2022-09-26,Роснефть,ROSN,166664,4018254008.45,289.95,252.2,289.95,266.0,269.95,257.9,14885762,270.9,270.9,266.0,3644543810.0,3644543810.0,3644543810.0,0,3,SUR,-13.08
TQBR,2022-09-27,Роснефть,ROSN,103298,2499319733.3,263.0,255.0,270.55,264.4,262.4,266.95,9523997,262.25,262.25,264.4,2272238227.75,2272238227.75,2272238227.75,0,3,SUR,3.51
TQBR,2022-09-28,Роснефть,ROSN,74775,1667521333.0,266.0,257.55,272.0,261.5,263.35,263.0,6332416,263.4,263.4,261.5,1541785030.9,1541785030.9,1541785030.9,0,3,SUR,-1.48
TQBR,2022-09-29,Роснефть,ROSN,83422,2199178236.6,263.0,249.5,266.45,254.0,256.35,256.05,8578846,256.3,256.3,254.0,1990771004.15,1990771004.15,1990771004.15,0,3,SUR,-2.64
TQBR,2022-09-30,Роснефть,ROSN,87848,2337833133.3,258.05,245.65,269.9,261.0,257.7,264.05,9072697,257.35,257.35,261.0,2201891601.55,2201891601.55,2201891601.55,0,3,SUR,3.12
TQBR,2022-10-03,Роснефть,ROSN,97609,2364608777.6,266.15,265.25,287.9,281.1,276.55,287.9,8554091,275.2,275.2,281.1,2061516224.3,2061516224.3,2061516224.3,0,3,SUR,9.03
TQBR,2022-10-04,Роснефть,ROSN,83170,2371400200.2,290.0,276.2,292.3,283.7,282.7,283.75,8388426,282.6,282.6,283.7,2235696747.15,2235696747.15,2235696747.15,0,3,SUR,-1.44
TQBR,2022-10-05,Роснефть,ROSN,114245,3648946414.95,283.35,265.1,289.35,282.4,277.85,283.0,13133822,277.6,277.6,282.4,3495492517.4,3495492517.4,3495492517.4,0,3,SUR,-0.26
TQBR,2022-10-06,Роснефть,ROSN,78781,2395777890.8,285.0,281.65,295.95,287.6,289.35,286.8,8280093,289.45,289.45,287.6,2303612084.5,2303612084.5,2303612084.5,0,3,SUR,1.34
TQBR,2022-10-07,Роснефть,ROSN,79375,2252444501.35,285.0,268.5,287.2,274.85,278.15,269.0,8097460,279.45,279.45,274.85,1867503528.9,1867503528.9,1867503528.9,0,3,SUR,-6.21
TQBR,2022-10-10,Роснефть,ROSN,78726,2287467397.8,259.05,259.05,279.0,277.85,272.8,277.85,8384617,272.65,272.65,277.85,2186668749.05,2186668749.05,2186668749.05,0,3,SUR,3.29
TQBR,2022-10-11,Роснефть,ROSN,55638,1304718127.95,278.15,276.2,288.0,285.2,282.5,287.3,4618371,282.1,282.1,285.2,1177876264.15,1177876264.15,1177876264.15,0,3,SUR,3.4
TQBR,2022-10-12,Роснефть,ROSN,55809,1613141269.6,288.3,281.05,294.2,291.15,289.2,292.0,5578035,288.9,288.9,291.15,1477937790.3,1477937790.3,1477937790.3,0,3,SUR,1.64
TQBR,2022-10-13,Роснефть,ROSN,65900,1942793461.15,292.0,290.35,299.6,297.65,296.55,298.8,6551518,296.4,296.4,297.65,1795636858.95,1795636858.95,1795636858.95,0,3,SUR,2.33
TQBR,2022-10-14,Роснефть,ROSN,58059,1708454343.65,300.0,292.25,302.8,295.5,296.95,299.55,5752922,296.95,296.95,295.5,1556796002.55,1556796002.55,1556796002.55,0,3,SUR,0.25
TQBR,2022-10-17,Роснефть,ROSN,74651,2262852475.2,300.0,298.05,314.5,312.65,306.45,313.45,7384310,305.7,305.7,312.65,2014406913.8,2014406913.8,2014406913.8,0,3,SUR,4.64
TQBR,2022-10-18,Роснефть,ROSN,72490,2136258749.4,315.95,302.9,316.6,309.85,310.95,305.45,6870049,312.15,312.15,309.85,1651354532.7,1651354532.7,1651354532.7,0,3,SUR,-2.55
TQBR,2022-10-19,Роснефть,ROSN,60346,1849362688.3,302.5,298.25,309.5,304.4,303.7,307.95,6089758,303.35,303.35,304.4,1672057296.2,1672057296.2,1672057296.2,0,3,SUR,0.82
TQBR,2022-10-20,Роснефть,ROSN,54693,1475553973.25,309.8,306.2,314.0,311.65,310.85,310.85,4748049,310.85,310.85,311.65,1334551551.5,1334551551.5,1334551551.5,0,3,SUR,0.94
TQBR,2022-10-21,Роснефть,ROSN,43948,1103488307.85,310.8,305.05,312.9,310.2,308.85,311.3,3572774,307.95,307.95,310.2,804727995.7,804727995.7,804727995.7,0,3,SUR,0.14
TQBR,2022-10-24,Роснефть,ROSN,41912,942721105.95,313.0,311.35,316.55,314.05,313.5,313.6,3006985,313.5,313.5,314.05,887773641.6,887773641.6,887773641.6,0,3,SUR,0.74
TQBR,2022-10-25,Роснефть,ROSN,91177,2771050424.85,312.9,312.25,332.4,329.4,322.05,332.4,8605734,320.75,320.75,329.4,2362063647.8,2362063647.8,2362063647.8,0,3,SUR,5.99
TQBR,2022-10-26,Роснефть,ROSN,101620,3443389640.8,333.0,326.15,342.4,336.1,333.75,340.65,10317056,332.05,332.05,336.1,2660234774.75,2660234774.75,2660234774.75,0,3,SUR,2.48
TQBR,2022-10-27,Роснефть,ROSN,92739,2902132054.35,341.95,337.7,347.95,344.95,344.45,343.85,8425252,344.5,344.5,344.95,2725487686.9,2725487686.9,2725487686.9,0,3,SUR,0.94
TQBR,2022-10-28,Роснефть,ROSN,69839,1772237712.95,342.2,338.2,344.55,342.0,341.6,341.8,5188050,341.6,341.6,342.0,1678556252.85,1678556252.85,1678556252.85,0,3,SUR,-0.6
TQBR,2022-10-31,Роснефть,ROSN,70672,2145337021.6,341.85,331.25,342.95,333.0,335.7,333.9,6390418,335.85,335.85,333.0,2008292046.6,2008292046.6,2008292046.6,0,3,SUR,-2.31
TQBR,2022-11-01,Роснефть,ROSN,46425,1068675207.4,334.8,330.05,335.95,332.0,332.7,332.35,3212050,332.7,332.7,332.0,990515201.15,990515201.15,990515201.15,0,3,SUR,-0.46
TQBR,2022-11-02,Роснефть,ROSN,50504,1454568954.85,333.1,330.5,339.7,337.4,335.4,333.7,4336878,335.5,335.5,337.4,1135230851.7,1135230851.7,1135230851.7,0,3,SUR,0.41
TQBR,2022-11-03,Роснефть,ROSN,46511,1336618232.6,333.5,328.85,335.85,334.55,332.95,335.0,4014344,332.8,332.8,334.55,1222892443.15,1222892443.15,1222892443.15,0,3,SUR,0.39
TQBR,2022-11-07,Роснефть,ROSN,125073,4209872212.15,338.0,337.3,357.45,354.2,348.8,356.7,12072626,347.65,347.65,354.2,3624586368.85,3624586368.85,3624586368.85,0,3,SUR,6.48
TQBR,2022-11-08,Роснефть,ROSN,69649,2372118635.65,356.8,349.3,359.2,351.65,353.25,351.95,6712486,353.5,353.5,351.65,2099182536.45,2099182536.45,2099182536.45,0,3,SUR,-1.33
TQBR,2022-11-09,Роснефть,ROSN,56749,1979486691.35,350.0,346.15,353.1,348.0,349.45,348.6,5664714,349.8,349.8,348.0,1408199070.8,1408199070.8,1408199070.8,0,3,SUR,-0.95
TQBR,2022-11-10,Роснефть,ROSN,69201,2104501218.4,348.5,348.0,359.85,359.0,354.25,358.25,5938779,353.85,353.85,359.0,1844694692.75,1844694692.75,1844694692.75,0,3,SUR,2.77
TQBR,2022-11-11,Роснефть,ROSN,85717,3092613144.6,360.0,350.0,363.5,354.5,357.75,356.95,8644001,357.9,357.9,354.5,2877800195.4,2877800195.4,2877800195.4,0,3,SUR,-0.36
TQBR,2022-11-14,Роснефть,ROSN,72422,2433981483.25,357.7,348.35,358.6,351.1,352.1,350.85,6922459,351.65,351.65,351.1,2290176142.4,2290176142.4,2290176142.4,0,3,SUR,-1.71
TQBR,2022-11-15,Роснефть,ROSN,93078,2618212134.45,350.5,326.75,351.0,343.25,341.3,338.4,7671493,345.9,345.9,343.25,1362837096.8,1362837096.8,1362837096.8,0,3,SUR,-3.55
TQBR,2022-11-16,Роснефть,ROSN,38950,1218310746.85,339.95,338.5,344.95,342.1,342.05,342.5,3561778,342.05,342.05,342.1,1041022135.15,1041022135.15,1041022135.15,0,3,SUR,1.21
TQBR,2022-11-17,Роснефть,ROSN,49039,1249350426.45,342.5,335.2,343.4,337.0,338.2,336.95,3693834,338.6,338.6,337.0,1037323873.95,1037323873.95,1037323873.95,0,3,SUR,-1.62
TQBR,2022-11-18,Роснефть,ROSN,34996,863491417.4,336.7,332.85,338.4,337.0,335.3,336.9,2575464,335.1,335.1,337.0,735285545.4,735285545.4,735285545.4,0,3,SUR,-0.01
TQBR,2022-11-21,Роснефть,ROSN,74673,2060763236.05,335.6,324.8,336.1,326.95,329.85,331.85,6247285,330.0,330.0,326.95,1327207692.0,1327207692.0,1327207692.0,0,3,SUR,-1.5
TQBR,2022-11-22,Роснефть,ROSN,40248,1269235620.05,331.9,330.4,337.1,335.35,333.95,334.95,3800904,333.5,333.5,335.35,1009550302.9,1009550302.9,1009550302.9,0,3,SUR,0.93
TQBR,2022-11-23,Роснефть,ROSN,48540,1323811637.4,335.8,331.25,339.5,337.85,336.7,337.95,3931550,336.65,336.65,337.85,1234902899.8,1234902899.8,1234902899.8,0,3,SUR,0.9
TQBR,2022-11-24,Роснефть,ROSN,28389,746875344.2,338.25,333.75,339.2,336.05,336.45,334.75,2219799,336.85,336.85,336.05,597165122.95,597165122.95,597165122.95,0,3,SUR,-0.95
TQBR,2022-11-25,Роснефть,ROSN,26242,652050919.8,334.1,332.4,337.0,335.85,334.7,335.9,1948117,334.6,334.6,335.85,583570869.85,583570869.85,583570869.85,0,3,SUR,0.34
TQBR,2022-11-28,Роснефть,ROSN,73768,1418538562.6,332.8,328.05,334.8,333.45,330.95,333.2,4286219,330.65,330.65,333.45,1252377254.3,1252377254.3,1252377254.3,0,3,SUR,-0.8
TQBR,2022-11-29,Роснефть,ROSN,33608,578264217.7,335.2,333.6,337.5,336.35,335.95,335.9,1721300,335.95,335.95,336.35,524065621.35,524065621.35,524065621.35,0,3,SUR,0.81
TQBR,2022-11-30,Роснефть,ROSN,24530,412709870.2,336.2,334.15,336.6,335.5,335.55,336.25,1229927,335.5,335.5,335.5,347154756.7,347154756.7,347154756.7,0,3,SUR,0.1
TQBR,2022-12-01,Роснефть,ROSN,29140,666053025.5,336.5,334.85,338.35,335.7,336.3,335.9,1980527,336.4,336.4,335.7,597005794.5,597005794.5,597005794.5,0,3,SUR,-0.1
TQBR,2022-12-02,Роснефть,ROSN,19726,347821065.25,336.0,334.2,336.35,335.55,335.05,335.0,1038146,335.0,335.0,335.55,270988432.2,270988432.2,270988432.2,0,3,SUR,-0.27
